film,country,lat,long
McKinley and Cleveland Going to the Capitol , USA,38.9071923,-77.0368707
Buffalo Police on Parade , USA,42.88644679999999,-78.8783689
La procession de Sainte-Gudule , Belgium,50.8503396,4.3517103
Life Guards and Princes North of St Paul's , UK,51.5138453,-0.0983506
Shooting the Chutes I), USA,40.5755438,-73.9707016
Paris le Pont-Neuf , France,48.856614,2.3522219
Henley Regatta I), UK,51.535764,-0.902894
West Point Cadets , USA,40.7127753,-74.0059728
Boulevard Anspach , Belgium,50.8503396,4.3517103
De zoo van Antwerpen , Belgium,51.2194475,4.4024643
Desfile del regimiento de Castillejos , Spain,41.6488226,-0.8890853
Wrestling Bareback; 3rd Cavalry , USA,44.5043528,-73.1465757
Antwerpen: Aankomst per boot , Belgium,51.2194475,4.4024643
Inundatile de la Galati III),Romania,45.943161,24.96676
Ejercicios militares de los cadetes de la academia mexicana ,Mexico,23.634501,-102.552784
Ancient and Honorable Artillery Co. , USA,42.3600825,-71.0588801
Le château hanté , France,48.863812,2.448451
Fête de natation à Tervuren , Belgium,50.8259264,4.507778099999999
Feest van het Lanciersescadron in Oudenaarde , Belgium,50.8469547,3.6013676
Troop 'A' in Inaugural Parade , USA,38.9071923,-77.0368707
Trial Scene , USA,40.7127753,-74.0059728
The Sea Lions' Home , USA,37.7749295,-122.4194155
Philadelphia Police on Parade , USA,39.9525839,-75.1652215
Promenading on the Beach , USA,39.3642834,-74.4229266
A Fishing Schooner , USA,42.3600825,-71.0588801
Départ de Jérusalem en chemin de fer , Israel,31.768319,35.21371
Reading Flyer , USA,41.2033216,-77.1945247
Aldershot Review , UK,51.248366,-0.7557509
Scrub Yacht Race , USA,40.9278769,-73.75179829999999
Lick Observatory Mt. Hamilton Cal. , USA,37.3420828,-121.6416397
Bethléem une place , Palestine,31.7053821,35.2024425
Henley Regatta II), UK,51.535764,-0.902894
Entrée du cortège royal à l'Exposition , Sweden,59.32932349999999,18.0685808
On the Board Walk , USA,39.3642834,-74.4229266
Auf der Luisenstraße in Berlin , Germany,52.52350819999999,13.3794808
13th Infantry U.S. Army: Blanket Court Martial Governors Island , USA,40.68945009999999,-74.016792
Eighth and Vine St. Philadelphia , USA,39.9525839,-75.1652215
Garde descendante du Palais Saint James , UK,51.5073509,-0.1277583
Young Men's Blaine Club of Cincinnati , USA,39.1031182,-84.5120196
Tribunele la cursele de la Baneasa ,Romania,45.943161,24.96676
A Giant Steam-Shovel , USA,39.9525839,-75.1652215
Austrian Mounted Police , Hungary,47.497912,19.040235
The Corbett-Fitzsimmons Fight , USA,39.1637984,-119.7674034
The Tramp and the Bather , USA,41.7453829,-70.618087
The Coldstream Guards , UK,51.248366,-0.7557509
Girard College Cadets , USA,39.9525839,-75.1652215
Rescue - Resuscitation , USA,37.7749295,-122.4194155
The Battery , USA,40.7127753,-74.0059728
The Prince of Wales , UK,51.248366,-0.7557509
The Junior Republic on Parade , USA,40.7127753,-74.0059728
Return of Lifeboat , USA,37.7694208,-122.4862138
Free-for-All Race at Charter Oak Park , USA,41.76371109999999,-72.6850932
Une partie de lawn-tennis II , Sweden,59.32932349999999,18.0685808
Hotel del Monte , USA,36.6002378,-121.8946761
Jordan Marsh & Co.'s Store , USA,42.3600825,-71.0588801
Beach Scene , USA,39.3642834,-74.4229266
Atlantic City Fire Department , USA,39.3642834,-74.4229266
Fire Run , USA,39.9525839,-75.1652215
Football , UK,51.5073509,-0.1277583
Inundatile de la Galati II),Romania,45.943161,24.96676
Fort Hill Fire Station , USA,42.3600825,-71.0588801
Fastest Wrecking Crew in the World , USA,42.3600825,-71.0588801
Chicago défilé de policemen , USA,41.8781136,-87.6297982
Side-Walks of New York , USA,40.71085530000001,-74.0034668
Liverpool Church Street , UK,53.4051532,-2.9835711
Washington défilé de la garde nationale du district Colombia , USA,38.9071923,-77.0368707
10 Mai 1897: M.S. Regina in trasura si M.S. Regele Calare revenind la palat escortati de statul ,Romania,45.943161,24.96676
Gordon Highlanders , UK,51.248366,-0.7557509
Am Alexander-Platz in Berlin , Germany,52.5219184,13.4132147
Bicyclers in Inaugural Parade , USA,38.9071923,-77.0368707
Columbia School Girls , USA,40.8134045,-73.9630671
Arrivée d'un train à Huy , Belgium,50.5187153,5.239665599999999
First Corps Cadets; Mass. National Guard , USA,40.7127753,-74.0059728
Lyon travaux au canal de Jonage: locomobile , France,45.79956929999999,4.9841804
Lurline Baths , USA,37.7749295,-122.4194155
Royal Carriages Passing Westminster , UK,51.5008638,-0.1219645
Surf at Monterey , USA,36.6002378,-121.8946761
Scene on Douglas Beach , Isle of Man,54.1523372,-4.4861228
Landing Visitors from Small Boats , Isle of Man,54.1523372,-4.4861228
Crissie Sheridan , USA,40.7839856,-74.2340251
10 Mai 1897: Defilarea ,Romania,45.943161,24.96676
Boston Commercial Street , USA,42.3630533,-71.051688
Targul Mosilor I),Romania,45.943161,24.96676
Cavalry Horses at Play , USA,44.5043528,-73.1465757
Les plongeurs à Tervuren , Belgium,50.8259264,4.507778099999999
13th Infantry U.S. Army: Musical Drill Governors Island , USA,40.68945009999999,-74.016792
Gordon Highlanders Marching Into Camp , UK,51.248366,-0.7557509
Les travaux de la Place Royale , Belgium,50.8503396,4.3517103
The Aerial Slide at Coney Island , USA,40.5755438,-73.9707016
Giant Coal Dumper , USA,41.49932,-81.6943605
Still Waters Run Deep , USA,41.7453829,-70.618087
Water Fall in the Catskills , USA,42.1960274,-74.0985034
Concours hippique de Tervuren , Belgium,50.8259264,4.507778099999999
Panorama van een stad genomen vanop een boot , Belgium,51.2194475,4.4024643
Prince of Wales Leaving Marlborough House to Attend an Investure , UK,51.5073509,-0.1277583
'Cantaral' la hipodromul Baneasa , Romania,44.0649802,27.6983231
Elephants at the Zoo , UK,51.5312705,-0.1569694
Une rue à Tokyo , Japan,35.6894875,139.6917064
Keith's Theatre I), USA,42.3600825,-71.0588801
Le vélodrome de la Cambre , Belgium,50.8503396,4.3517103
A Maxim Gun in Action , UK,51.248366,-0.7557509
Rome cortège au mariage du prince de Naples , Italy,41.9027835,12.4963655
13th Infantry U.S. Army: Scaling Walls with Wounded and Dying Governors Island , USA,40.68945009999999,-74.016792
Bastimentele flotilei de pe Dunare ,Romania,45.943161,24.96676
Cattle Driven to Slaughter , USA,41.8781136,-87.6297982
Musical Drill; Troop A. Third Cavalry , USA,44.5043528,-73.1465757
Harvard Crew , USA,41.7003713,-73.9209701
Mr. Edison at Work in His Chemical Laboratory , USA,40.7985699,-74.23908279999999
Vice-President Hobart's Escort , USA,38.9071923,-77.0368707
Jérusalem porte de Jaffa côté Est , Israel,31.7776563,35.2324593
The Crookedest Railroad Yard in the World , USA,42.2436085,-71.1676536
Alumnos de Chapultepec con la esgrima del fusil ,Mexico,23.634501,-102.552784
Salida del público de la iglesia parroquial de Santa María de Sans , Spain,41.42668,2.2245813
Fifth Avenue New York , USA,40.7127753,-74.0059728
Danse serpentine I),Italy,41.87194,12.56738
Sutro Baths No. 2 , USA,37.7749295,-122.4194155
S.S. 'Queen' Loading , USA,47.6062095,-122.3320708
Troopers Hurdling , USA,44.5043528,-73.1465757
Gymnastic Exercises in the British Army , UK,51.248366,-0.7557509
