film,country,lat,long
Behind the Eight Ball , USA,34.13811680000001,-118.3533783
Desperate Journey , USA,34.1402713,-118.857829
Call of the Canyon , USA,34.13655440000001,-118.2942
The Omaha Trail , USA,37.9829496,-120.3821724
Between Us Girls , USA,34.13811680000001,-118.3533783
Sin Town , USA,34.13811680000001,-118.3533783
Street of Chance , USA,34.0837186,-118.3209528
Gioco pericoloso , Italy,41.8517904,12.5771795
Carmela , Italy,44.0941193,9.8036946
Northwest Rangers , USA,33.7467471,-116.7152556
A Gentleman at Heart , USA,34.05179,-118.4125106
Soldiers in White , USA,29.4569597,-98.4458421
X Marks the Spot , USA,34.13811680000001,-118.3533783
Holland in the Western Hemisphere ,Netherlands,52.132633,5.291265999999999
Sissignora , Italy,41.8517904,12.5771795
Now Voyager , USA,34.147868,-118.3410385
Schicksal , Austria,47.58237,12.16275
The Film That Was Lost , USA,34.0642404,-118.3725078
Picturesque Massachusetts , USA,42.0584412,-70.1786425
Saboteur , USA,40.6895453,-74.0449292
Macao l'enfer du jeu , France,48.8701888,2.2999002
Zwei in einer großen Stadt , Germany,52.5079196,13.3377547
Arizona Round-Up , USA,34.3836849,-118.5116012
Die Nacht in Venedig , Italy,45.4408474,12.3155151
Fari nella nebbia , Italy,44.67638460000001,8.4670285
G.P.U. , Poland,53.4285438,14.5528116
Una signora dell'ovest , Italy,41.9160713,12.5268938
Columbia World of Sports: College Champions , USA,40.44062479999999,-79.9958864
In Which We Serve , UK,50.3754565,-4.1426565
Now Voyager , USA,34.14746179999999,-118.3404082
Panama Hattie , USA,34.0160487,-118.4037798
In Old California , USA,35.75467320000001,-118.4253627
Fari nella nebbia , Italy,44.298387,8.464533099999999
Arizona Stage Coach , USA,34.2667923,-118.6490853
Gula kliniken , Sweden,59.3520742,18.0345725
Romance on the Range , USA,34.4885098,-118.3206939
Il ponte sull'infinito , Italy,41.939026,12.61903
Der große König , Czech Republic,50.0755381,14.4378005
One of Our Aircraft Is Missing , UK,52.97893999999999,-0.026577
Almost Married , USA,34.13811680000001,-118.3533783
Down Texas Way , USA,34.3764405,-118.4302327
Cajuns of the Teche , USA,30.9842977,-91.96233269999999
How to Fly the B-24D Airplane , USA,32.1145102,-110.9392269
Löjtnantshjärtan , Sweden,55.5711599,13.0582684
The Woman in the House , USA,34.0160487,-118.4037798
Un garibaldino al convento , Italy,41.9150602,12.5079181
American Empire , USA,35.75467320000001,-118.4253627
Saboteur , USA,40.75997599999999,-73.9799772
Yankee Doodle Dandy , USA,34.1469379,-118.3406228
Vårat gäng , Sweden,59.3117576,18.066317
Maisie Gets Her Man , USA,34.0160487,-118.4037798
Divide and Conquer , USA,34.1519315,-118.3365354
Der Seniorchef , Germany,52.3905689,13.0644729
The Remarkable Andrew , USA,39.1637984,-119.7674034
Der 5. Juni , Germany,52.5420864,13.0590617
Dr. Broadway , USA,34.0837186,-118.3209528
Modern Mexico City , Mexico,19.4326077,-99.133208
Giorni felici , Italy,41.9150602,12.5079181
Macao l'enfer du jeu , France,43.6735273,7.218183
Tish , USA,34.13,-116.88
Cairo , USA,34.0160487,-118.4037798
Der große König , Germany,51.9964734,13.0756312
Let the People Sing , UK,51.6699111,-0.2837223
Reap the Wild Wind , USA,25.7936744,-80.27833679999999
The Daughter of Rosie O'Grady , USA,34.1519315,-118.3365354
Famous Boners , USA,34.0160487,-118.4037798
The Great Impersonation , USA,34.13811680000001,-118.3533783
The McGuerins from Brooklyn , USA,34.0192521,-118.4554656
Apache Trail , USA,32.2217429,-110.926479
Sundown Jim , USA,36.6060444,-118.0628654
Carnaval en el trópico ,Mexico,23.634501,-102.552784
Song of the Islands , USA,34.05179,-118.4125106
The War Against Mrs. Hadley , USA,34.0160487,-118.4037798
Västerbottningar , Sweden,64.36894149999999,21.3168482
A Tragedy at Midnight , USA,34.13811680000001,-118.3533783
Die große Liebe , Germany,52.52000659999999,13.404954
Hopeakihlajaiset , Finland,60.2054911,24.6559
The Bugle Sounds , USA,36.626614,-121.691362
The Mad Monster , USA,34.069667,-118.288309
La bella addormentata , Italy,41.8509536,12.5695613
Captain Midnight , USA,34.0910308,-118.3260298
Geliebte Welt , Germany,52.52000659999999,13.404954
Pardon My Sarong , USA,33.3286185,-115.8434122
La maestrina , Italy,45.7967444,8.4162194
Rue Bonaparte , France,48.8568556,2.333782
The Black Swan , USA,34.13655440000001,-118.2942
Reap the Wild Wind , USA,33.836081,-81.1637245
Romance on the Range , USA,34.1402713,-118.857829
Saboteur , USA,36.0160655,-114.7377325
Six Hits and a Miss , USA,34.1519315,-118.3365354
Violanta , Austria,47.5147844,12.3022577
Heart of the Golden West , USA,37.648546,-118.972079
White Cargo , USA,34.0160487,-118.4037798
Back-Room Boy , UK,51.5358743,-0.0887535
West of the Law , USA,34.3764405,-118.4302327
Tales of Manhattan , USA,34.05179,-118.4125106
Ride 'Em Cowboy , USA,34.3836849,-118.5116012
Overland to Deadwood , USA,34.275888,-118.609011
The Falcon Takes Over , USA,34.0928092,-118.3286614
Hedda Hopper's Hollywood No. 3 , USA,43.6971294,-114.3517172
Unusual Occupations L-1-3 No. 3 , USA,34.1825782,-118.4396756
Raza , Spain,41.3850639,2.1734035
Malombra , Italy,46.0160486,9.257167599999999
Arabian Nights , USA,37.0474855,-112.5263145
General von Döbeln , Sweden,59.25865549999999,18.3327125
The Battle of Midway ,Midway Islands,28.2072168,-177.3734926
The Night Has Eyes , UK,51.79241,-0.210988
Heart of the Rio Grande , USA,34.1533395,-118.7616764
One of Our Aircraft Is Missing , UK,51.4882279,-0.2275754
The Young Mr. Pitt , UK,51.5357438,-0.0891975
Dr. Renault's Secret , USA,34.05179,-118.4125106
Road to Morocco , USA,32.6926512,-114.6276916
Zwei in einer großen Stadt , Germany,52.5144898,13.3500906
Signorinette , Italy,41.8517904,12.5771795
Pittsburgh , USA,40.44062479999999,-79.9958864
West Point on the Hudson , USA,41.3914827,-73.95597210000001
Somewhere in Camp , UK,51.4882279,-0.2275754
Don't Lie , USA,34.0160487,-118.4037798
Deep in the Heart of Texas , USA,34.2667923,-118.6490853
Picturesque Massachusetts , USA,41.6687897,-70.29624079999999
Emberek a havason ,Romania,45.943161,24.96676
Cowboy Serenade , USA,34.2530131,-118.5994629
King of the Mounties , USA,34.2311611,-116.9412714
Bombay Clipper , USA,34.13811680000001,-118.3533783
La morte civile , Italy,41.8517904,12.5771795
Now Voyager , USA,42.3356352,-71.1041786
The United States Marine Band , USA,38.881496,-76.996415
Giorno di nozze , Italy,41.8517904,12.5771795
Don't Talk , USA,34.0160487,-118.4037798
Wen die Götter lieben , Austria,47.80949,13.05501
Emberek a havason , Romania,46.7899532,25.7865587
There's One Born Every Minute , USA,34.13811680000001,-118.3533783
Man from Cheyenne , USA,34.13655440000001,-118.2942
Wir machen Musik , Germany,52.4575526,13.3911032
Las cinco noches de Adán ,Mexico,23.634501,-102.552784
Spy Smasher , USA,34.275888,-118.609011
Odessa in fiamme , Moldova,47.0104529,28.8638102
Beyond the Line of Duty , USA,33.890884,-117.2617329
The Mad Doctor of Market Street , USA,34.13811680000001,-118.3533783
L'affare si complica , Italy,41.939026,12.61903
This Gun for Hire , USA,34.0837186,-118.3209528
The Gay Nineties , USA,34.13811680000001,-118.3533783
Viel Lärm um Nixi , Italy,41.8517904,12.5771795
Picturesque Massachusetts , USA,41.7589615,-70.49393169999999
G.P.U. , Germany,52.3905689,13.0644729
Das große Spiel , Germany,51.0504088,13.7372621
Holland in the Western Hemisphere ,Suriname,3.919305,-56.027783
A Tornado in the Saddle , USA,34.275888,-118.609011
Moontide , USA,34.05179,-118.4125106
The Bugle Sounds , USA,47.1342432,-122.4857321
Casablanca , USA,34.1519315,-118.3365354
Always in My Heart , USA,34.1519315,-118.3365354
The Great Man's Lady , USA,34.0837186,-118.3209528
Wiener Blut , Austria,48.2081743,16.3738189
Columbia World of Sports: College Champions , USA,41.3914827,-73.95597210000001
Journey for Margaret , USA,34.0160487,-118.4037798
General von Döbeln , Sweden,59.3268215,18.0717194
Commandos Strike at Dawn , Canada,48.6481032,-123.4286602
Guadameciles y cueros: El cuero repujado y el policromado , Spain,37.8881751,-4.7793835
The Vanishing Virginian , USA,37.4137536,-79.14224639999999
La donna è mobile , Italy,41.8517904,12.5771795
Who Is Hope Schuyler? , USA,34.05179,-118.4125106
Die heimliche Gräfin , Austria,48.2081743,16.3738189
Ridin' Down the Canyon , USA,35.75467320000001,-118.4253627
Colorful North Carolina , USA,35.5490264,-83.0924604
Divide and Conquer , Brazil,-22.9068467,-43.1728965
Undercover Man , USA,35.75467320000001,-118.4253627
Dove andiamo signora? , Italy,41.939026,12.61903
Texas to Bataan , USA,34.2667923,-118.6490853
Casablanca , USA,32.6926512,-114.6276916
Malombra , Italy,41.8517904,12.5771795
Fari nella nebbia , Italy,41.9150602,12.5079181
Nostradamus and the Queen , USA,34.0160487,-118.4037798
Now Voyager , USA,34.1519315,-118.3365354
What's Cookin' , USA,34.13811680000001,-118.3533783
The Black Swan , Jamaica,17.9367669,-76.8411038
Apache Trail , USA,32.2088561,-111.0370989
A Yank at Eton , USA,41.6032207,-73.087749
Cowboy Serenade , USA,34.13811680000001,-118.3533783
Cowboy Serenade , USA,34.275888,-118.609011
Sons of the Pioneers , USA,34.13811680000001,-118.3533783
Alejandra ,Mexico,23.634501,-102.552784
The Forest Rangers , USA,42.18877210000001,-120.345792
Veracruz , Mexico,19.173773,-96.1342241
Doktor Glas , Sweden,59.3274682,18.0641147
Now Voyager , USA,34.1487158,-118.3387981
Shadows on the Sage , USA,34.275888,-118.609011
Himlaspelet , Sweden,60.80204670000001,15.0604732
Ride 'Em Cowboy , USA,34.3766906,-118.4105778
Wake Island , USA,40.7607793,-111.8910474
La epopeya del camino ,Mexico,23.634501,-102.552784
In Old California , USA,34.288004,-117.6516063
O Pátio das Cantigas , Portugal,38.7671823,-9.1557078
Picturesque Patzcuaro , Mexico,19.5134546,-101.6091876
Tortilla Flat , USA,34.0160487,-118.4037798
El gran secreto , Argentina,-34.6036844,-58.3815591
Blue White and Perfect , USA,34.05179,-118.4125106
Un colpo di pistola , Italy,41.9150602,12.5079181
The Pride of the Yankees , USA,34.0902669,-118.3463724
Unusual Occupations L-1-3 No. 3 , USA,34.0928092,-118.3286614
Seda sangre y sol ,Mexico,23.634501,-102.552784
One of Our Aircraft Is Missing , UK,52.7516798,0.4022963000000001
You're Telling Me , USA,34.13811680000001,-118.3533783
Went the Day Well? , UK,51.6139972,-0.8936856
Thundering Hoofs , USA,34.275888,-118.609011
Perdizione , Italy,41.8517904,12.5771795
The Hidden Hand , USA,34.1519315,-118.3365354
Thru Different Eyes , USA,34.05179,-118.4125106
Hab mich lieb , Germany,52.52000659999999,13.404954
Que rechulo es mi Tarzan ,Mexico,23.634501,-102.552784
Einmal der liebe Herrgott sein , Germany,48.065582,11.550787
Yokel Boy , USA,34.13811680000001,-118.3533783
À vos ordres Madame , France,48.8860552,2.3355131
Spy Smasher , USA,33.6680772,-117.3272615
Haunted House , Philippines,14.5995124,120.9842195
Der 5. Juni , France,47.750839,7.335888
A che servono questi quattrini? , Italy,41.8517904,12.5771795
Divide and Conquer , France,48.856614,2.3522219
Heart of the Golden West , USA,36.5677116,-118.0898097
Home in Wyomin' , USA,34.1155076,-118.7561452
Hos smålänningar , Sweden,55.5842385,12.9908319
Joe Smith American , USA,34.0165053,-118.1137535
Lowland Village , UK,52.10758939999999,0.7954572
Private Buckaroo , USA,34.13811680000001,-118.3533783
Springtime in the Rockies , USA,34.05179,-118.4125106
A Yank at Eton , USA,33.9248656,-118.415381
The Living Ghost , USA,39.768403,-86.158068
I piccioni di Venezia , Italy,45.4408474,12.3155151
Annamária , Hungary,46.3593606,17.7967639
Lawless Plainsmen , USA,34.2667923,-118.6490853
Secret Enemies , USA,34.1519315,-118.3365354
The Film That Was Lost , USA,34.0160487,-118.4037798
Bullet Scars , USA,34.1519315,-118.3365354
Sota-Helsingin kasvot , Finland,60.16985569999999,24.9383791
Lawless Plainsmen , USA,34.275888,-118.609011
La contessa Castiglione , Italy,41.8517904,12.5771795
Non mi sposo più , Italy,41.8517904,12.5771795
Billy the Kid Trapped , USA,34.2667923,-118.6490853
Come on Danger , USA,34.275888,-118.609011
Nightmare , USA,34.13811680000001,-118.3533783
Rue Bonaparte , France,48.8534769,2.3333554
Perils of Nyoka , USA,34.2667923,-118.6490853
Strictly in the Groove , USA,34.13811680000001,-118.3533783
