film,country,lat,long
Death Valley Scotty's Mine , USA,36.5322649,-116.9325408
Simla , India,31.1048145,77.17340329999999
The Bachelor's Bride , USA,34.0194543,-118.4911912
Arthème avale sa clarinette , France,43.296482,5.36978
Revolución en Veracruz , Mexico,19.173773,-96.1342241
The Sands of Dee , USA,33.5978595,-117.8730142
Ein Überfall im Kaukasus , Georgia,41.7151377,44.827096
The Little Keeper of the Light , USA,42.648611,-70.5930556
Historia completa de la revolución de 1910 a 1912 ,Mexico,23.634501,-102.552784
The Bliggs Family at the Zoo , UK,51.5073509,-0.1277583
The Massacre of Santa Fe Trail , USA,34.1303078,-118.3144236
Tragedy of the Dress Suit , USA,40.7127753,-74.0059728
Flying to Fortune , USA,27.6648274,-81.5157535
Filial Love , USA,40.44062479999999,-79.9958864
Oil , USA,34.3541659,-119.0592705
Picturesque Scenes on the Potomac River , USA,38.9071923,-77.0368707
Some Rare Specimens and a Few Old Friends New York Zoological Park , USA,40.7127753,-74.0059728
The Arab's Bride , USA,29.9012437,-81.31243409999999
Ice Boating on the Shrewsbury River N.J. , USA,40.3658611,-73.9767375
Le révolver matrimonial , France,43.5939088,4.4689834
An American Invasion I), USA,34.1425078,-118.255075
His Official Appointment , USA,38.881496,-76.996415
His Love of Children , USA,40.8605932,-73.870666
Samhällets dom , Sweden,57.70887,11.97456
The Deputy and the Girl , USA,37.9735346,-122.5310874
Tatry polskie , Poland,49.299181,19.949562
The Loneliness of the Hills , USA,34.0194543,-118.4911912
Floral Parade at San Diego Cal. , USA,32.715738,-117.1610838
American Tourists Abroad , Italy,40.7512933,14.49517
From the Manger to the Cross; or Jesus of Nazareth , Palestine,31.7053821,35.2024425
The New York Hat , USA,40.8509333,-73.9701381
Samhällets dom , Sweden,59.32932349999999,18.0685808
Quaint Sights in Sardinia , Italy,40.1208752,9.012892599999999
A Western Courtship , USA,39.9525839,-75.1652215
Jim's College Days , USA,40.8075355,-73.9625727
Derby Day at Churchill Downs , USA,38.2526647,-85.7584557
Ancient Temples of Egypt , Egypt,25.6872431,32.6396357
Atop of the World in Motion , Russia,61.01370970000001,99.1966559
Broncho Billy's Mexican Wife , USA,37.58366890000001,-121.9871217
Election Day in California , USA,34.1425078,-118.255075
The Colonel's Escape , USA,34.1425078,-118.255075
The Foreman's Cousin , USA,37.58366890000001,-121.9871217
The Narrow Road , USA,40.8509333,-73.9701381
Stenographer Wanted , USA,34.0194543,-118.4911912
A Ranch Widower's Daughters , USA,32.8572718,-116.9222488
An Unseen Enemy , USA,40.8509333,-73.9701381
Dr. Skinnem's Wonderful Invention , USA,34.0194543,-118.4911912
Le Railway de la mort , France,43.5939088,4.4689834
The Half-Breed Scout , USA,34.1303078,-118.3144236
Don Q How He Outwitted Don Luis , UK,53.0666667,-1.7833333
The Chauffeur's Dream , USA,34.0194543,-118.4911912
The American Rhine , USA,42.403046,-73.8886727
A California Snipe Hunt , USA,34.0194543,-118.4911912
Broncho Billy's Promise , USA,37.58366890000001,-121.9871217
American Tourists Abroad ,Vatican City,41.902916,12.453389
Gold and Glitter , USA,40.7127753,-74.0059728
American Lumber Mill Albuquerque New Mexico , USA,35.0853336,-106.6055534
The Romance of a Dry Town , USA,34.0194543,-118.4911912
The War on the Mosquito , USA,40.0583238,-74.4056612
Mountain Dew , USA,34.1425078,-118.255075
Into the Jungle , USA,29.95106579999999,-90.0715323
A Hospital Hoax , USA,34.0194543,-118.4911912
The Desert Sweetheart , USA,32.8572718,-116.9222488
Bruges the Venice of the North , Belgium,51.209348,3.2246995
The Boss of the Katy Mine , USA,37.58366890000001,-121.9871217
Di fershtoysene , Poland,52.2296756,21.0122287
Mediterranean Scenes , Italy,38.1156879,13.3612671
In the Government Service , USA,44.329496,-74.1312662
Child of the Tenements , USA,40.7127753,-74.0059728
Broncho Billy's Bible , USA,32.8572718,-116.9222488
The Danites , USA,37.95246420000001,-121.987966
The Castaway II), USA,34.3541659,-119.0592705
Life of Villa , Mexico,29.5458844,-104.4082908
The Unworthy Son , USA,34.3541659,-119.0592705
The Schoolma'm of Stone Gulch , USA,34.0194543,-118.4911912
Under Mexican Skies , USA,32.8572718,-116.9222488
Cork and Vicinity , Ireland,51.994206,-8.7285446
A Change of Spirit , USA,40.7127753,-74.0059728
The Bell of Penance , USA,34.1425078,-118.255075
The Fighting Dervishes of the Desert ,Egypt,26.820553,30.802498
His Official Appointment , USA,38.9071923,-77.0368707
A Pueblo Legend , USA,34.9078296,-106.6930811
When Youth Meets Youth , USA,34.1425078,-118.255075
Love's Miracle , USA,27.6648274,-81.5157535
Seal Hunting in Newfoundland , Canada,48.6064556,-56.3330408
