film,country,lat,long
"Bracken's World"  {Fallen Fallen Is Babylon (#1.21)}, USA,34.05179,-118.4125106
"Chequerboard"  {Once Bitten Twice Shy (#7.6)}, UK,53.8175053,-3.0356748
"Department S" , UK,51.62311700000001,-0.352145
"He Said She Said"  {(1970-06-01)}, USA,40.75932,-73.980058
"ITV Saturday Night Theatre"  {Roll on Four O'Clock (#3.5)}, UK,53.48941319999999,-2.2123074
"GTK"  {(#1.441)}, Australia,-33.8708554,151.2255404
"Chigley"  {Trouble with the Crane (#1.10)}, UK,52.3555177,-1.1743197
"Floris"  {De byzantijnse beker: De genezing (#1.12)}, Netherlands,51.8164253,5.0213512
"Der Kommissar"  {Der Tennisplatz (#4.8)}, Germany,48.0441118,11.5321397
"Das Sonntagskonzert"  {Potsdam und das Havelland}, Germany,52.3905689,13.0644729
"It Takes Two"  {(1969-10-09)}, USA,34.1551917,-118.3343234
"Chequerboard"  {Having to Compromise (#7.5)},Australia,-25.274398,133.775136
"Abelardo Pardales"  {(#1.1)}, Argentina,-34.6036844,-58.3815591
"Division 4"  {The Girlfriend (#1.22)}, Australia,-37.7264098,144.9014875
"El hombre que volvió de la muerte"  {(#1.13)}, Argentina,-34.6036844,-58.3815591
"Das Sonntagskonzert"  {Potsdam und das Havelland}, Germany,52.4188588,13.0589247
"Chequerboard"  {We Ain't Going Nowhere (#2.9)}, Australia,-12.4659605,130.839061
"Das Sonntagskonzert"  {Südtiroler Urlaubsträume}, Italy,46.4336662,11.1693296
"Chequerboard" ,Australia,-25.274398,133.775136
"In Loving Memory"  {The Rivals (#1.4)}, UK,53.7305041,-1.940159
"Bracken's World"  {Don't You Cry for Susannah (#1.4)}, USA,34.05179,-118.4125106
"D'Artagnan" , France,46.1911105,-1.3944629
"Department S"  {A Small War of Nerves (#2.13)}, UK,51.6580868,-0.269287
"Floris"  {De Byzantijnse beker: Het tournooi (#1.11)}, Netherlands,51.8944869,5.9990312
"Floris"  {De alruin (#1.8)}, Netherlands,52.2186457,5.2550352
"Floris"  {De zwarte kogels (#1.3)}, Netherlands,52.2186457,5.2550352
"Chequerboard"  {What Makes People Tick Fascinates Me (#6.3)},Australia,-25.274398,133.775136
"El pueblo cuestiona" , Dominican Republic,18.4860575,-69.93121169999999
"Floris" , Belgium,51.0543422,3.7174243
"In Loving Memory"  {Do You Take This Woman? (#4.7)}, UK,53.7305041,-1.940159
"Holiday"  {(2004-12-06)}, USA,28.417663,-81.581212
"In Loving Memory"  {The Angels Want Me for a Sunbeam (#2.6)}, UK,53.7305041,-1.940159
"Floris"  {De harige duivel (#1.5)}, Netherlands,52.2186457,5.2550352
"Das Sonntagskonzert"  {Thüringen - Zwischen Eisenach und Weimar}, Germany,50.9663423,10.3063424
"Chequerboard"  {It's a Big Day in Any Girl's Life (#1.2)},Australia,-25.274398,133.775136
"Chequerboard"  {Well Worth the Effort (#3.1)},Australia,-25.274398,133.775136
"D'Artagnan" , France,45.835422,-0.781145
"In Loving Memory"  {The Outing (#2.1)}, UK,53.7305041,-1.940159
"D'Artagnan" , France,49.138681,2.365054
"Chequerboard"  {You Can't Lose and That's the End of It (#7.15)}, Australia,-37.7991405,144.9415681
"Department S"  {The Soup of the Day (#2.18)}, UK,51.6580868,-0.269287
"H.R. Pufnstuf"  {Dinner for Two Please Orson (#1.11)}, USA,34.0837186,-118.3209528
"He Said She Said"  {(1970-04-27)}, USA,40.75932,-73.980058
"Chequerboard"  {Something Don't Seem Right (#7.7)}, Australia,-33.83965,151.20541
"In Loving Memory"  {Bowls (#3.3)}, UK,53.7305041,-1.940159
"Department S"  {The Treasure of the Costa Del Sol (#2.2)}, UK,51.6580868,-0.269287
"El botón" , Argentina,-34.6036844,-58.3815591
