film,country,lat,long
Der Läufer von Marathon , France,43.6062424,7.1255484
Oded Hanoded , Israel,32.068424,34.824785
Heimat am Rhein , Germany,50.1065003,7.727255100000001
Lot in Sodom , USA,43.16103,-77.6109219
The Man Outside , UK,51.455612,-0.31888
Las Hurdes , Spain,40.363952,-6.258836899999999
Lone Cowboy , USA,34.0837186,-118.3209528
Ein gewisser Herr Gran , Italy,45.4408474,12.3155151
Bombshell , USA,32.1758123,-110.8220744
L'assassin est ici , France,48.9070568,2.0338645
Laughter in Hell , USA,34.13811680000001,-118.3533783
Looking Forward , USA,34.0160487,-118.4037798
Perfect Understanding , France,43.552847,7.017369
Don Quichotte I), France,43.6735273,7.218183
La croisière jaune , China,39.90419989999999,116.4073963
One Year Later , USA,34.0239976,-118.3923867
Lady Killer , USA,34.0579972,-118.2467401
The Mind Reader , USA,34.1519315,-118.3365354
Back to the Sun , USA,40.7127753,-74.0059728
That's a Good Girl ,France,46.227638,2.213749
Diamond Trail , USA,34.3916641,-118.542586
Little Women , USA,34.157658,-118.3436421
Sedmá velmoc , Czech Republic,50.7672222,15.6222222
Der Läufer von Marathon , France,43.552847,7.017369
Maid Happy ,Switzerland,46.818188,8.227511999999999
King Kong , USA,40.7127753,-74.0059728
Fast Workers , USA,34.0160487,-118.4037798
Her Splendid Folly , USA,34.2483396,-117.1892078
I.F.1 ne répond plus , Germany,54.2477518,13.9185692
Hochzeit am Wolfgangsee , Austria,47.7418278,13.4397113
Der Zarewitsch , France,43.7101728,7.261953200000001
Meet My Sister , UK,51.79241,-0.210988
The Man from Toronto , UK,51.5358743,-0.0887535
Unser Kaiser , Austria,47.71238049999999,13.6209459
King Kong , USA,40.7439905,-74.0323626
Jaws of Justice , USA,38.939926,-119.9771868
Bureau of Missing Persons , USA,34.1519315,-118.3365354
Duck Soup , USA,34.1271931,-118.16437
Ihre Durchlaucht die Verkäuferin , Germany,47.6363377,9.3892445
S.A.-Mann Brand , Germany,48.1351253,11.5819805
Die Nacht der großen Liebe , Turkey,41.0082376,28.9783589
Take a Chance , USA,40.7568434,-73.9244921
The House on 56th Street , USA,34.1519315,-118.3365354
Nick Kenny's Radio Thrills No. 2 , USA,40.7127753,-74.0059728
Grand Slam , USA,34.1519315,-118.3365354
Via Pony Express , USA,34.345277,-118.5081407
Adémaï Joseph à l'O.N.M. , France,48.8156399,2.4590707
The Life of Jimmy Dolan , USA,34.1519315,-118.3365354
The Girl from Maxim's , UK,51.598427,-0.51257
Murder on the Campus , USA,34.1397694,-118.3505779
Notorious But Nice , USA,34.0956445,-118.2818619
To the Last Man , USA,34.13,-116.88
Adelaide 1933 , Australia,-34.9448424,138.5891281
Night Flight , USA,39.7392358,-104.990251
Ronse , Belgium,50.7505367,3.6005095
The Last Trail , USA,34.152592,-118.916769
Fridolf i lejonkulan , Sweden,59.34645399999999,17.9590401
Na slunecní strane , Czech Republic,50.0755381,14.4378005
The Three Musketeers , USA,34.13655440000001,-118.2942
Sabra ,Palestine,31.952162,35.233154
Turkey Time , UK,51.5357438,-0.0891975
Le petit roi , France,43.34550900000001,6.683090699999999
I.F.1 ne répond plus , Germany,54.170342,12.0784438
F.P.1 , Germany,53.859336,8.6879057
Ein Lied für dich , Italy,40.8517746,14.2681244
Storm at Daybreak , USA,34.0160487,-118.4037798
Drum Taps , USA,34.399583,-118.4925352
Ein Lied geht um die Welt , Italy,45.4408474,12.3155151
The White Sister , USA,34.0160487,-118.4037798
