film,country,lat,long
"Good Morning World"  {I Want a Girl Just Like the Girl That Married Dear Old Dave (#1.18)}, USA,34.0837186,-118.3209528
"He & She"  {Goodman Spare That Tree (#1.19)}, USA,34.1441795,-118.3906594
"Hondo"  {Hondo and the Ghost of Ed Dow (#1.12)}, USA,34.0160487,-118.4037798
"Dragnet 1967"  {Juvenile: The Little Pusher (#4.6)}, USA,34.052182,-118.241069
"Dragnet 1967"  {Narco: Missing Hypo (#4.13)}, USA,34.13811680000001,-118.3533783
"Dragnet 1967"  {The Candy Store Robberies (#1.8)}, USA,34.13811680000001,-118.3533783
"Cause for Concern"  {The Case of the Convicted Policeman (#1.1)}, UK,51.5100255,-0.2268465
"Gentle Ben"  {The Prey (#2.26)}, USA,27.6648274,-81.5157535
"Good Morning World"  {Now I Lay Me Down to Sleep Maybe (#1.16)}, USA,34.0239976,-118.3923867
"Cimarron Strip"  {Big Jessie (#1.20)}, USA,34.1441795,-118.3906594
"Graf Yoster gibt sich die Ehre" , Germany,48.1351253,11.5819805
"Dragnet 1967"  {Training: DR-18 (#3.9)}, USA,34.13811680000001,-118.3533783
"Contrasts"  {Marble Arch to Edgware}, UK,51.615786,-0.262034
"Film Review"  {In Cold Blood/Glossies (#1.21)}, UK,51.5100255,-0.2268465
"Gentle Ben"  {Growing Pains (#1.22)}, USA,25.6792832,-80.2742947
"Cimarron Strip"  {Till the End of Night (#1.10)}, USA,34.1441795,-118.3906594
"Gentle Ben"  {Mama Jolie (#1.20)}, USA,25.6792832,-80.2742947
"Dragnet 1967"  {The Christmas Story (#2.15)}, USA,34.2729782,-118.4616431
"Dragnet 1967"  {Juvenile: DR-35 (#3.25)}, USA,34.13811680000001,-118.3533783
"Dragnet 1967"  {The Big Neighbor (#2.5)}, USA,34.13811680000001,-118.3533783
"Garrison's Gorillas"  {The Deadly Masquerade (#1.7)}, USA,34.0160487,-118.4037798
"Dragnet 1967"  {D.H.Q.: The Victims (#4.26)}, USA,34.13811680000001,-118.3533783
"1967 World Series"  {Game 6 (#1.6)}, USA,42.3466764,-71.0972178
"Dragnet 1967"  {Police Commission: DR-13 (#3.5)}, USA,34.13811680000001,-118.3533783
"Good Morning World"  {If You Marry Me Today I'll Marry You Tomorrow (#1.12)}, USA,34.0239976,-118.3923867
"Dundee and the Culhane" , USA,33.44687860000001,-111.5018013
"Cimarron Strip" , USA,37.0474855,-112.5263145
"Enjoy Yourself Tonight" ,Hong Kong,22.396428,114.109497
"Captain Nice"  {It Tastes OK But Something's Missing (#1.12)}, USA,34.0837186,-118.3209528
"Cause for Concern"  {Cause for Concern Special - Equal Before the Law? (#1.10)}, UK,51.5100255,-0.2268465
"Cimarron Strip"  {Journey to a Hanging (#1.1)}, USA,34.1441795,-118.3906594
"He & She"  {It's Not Whether You Win or Lose It's How You Watch the Game (#1.24)}, USA,34.1441795,-118.3906594
"Accidental Family"  {Hot Kid in a Cold Town (#1.2)}, USA,34.0239976,-118.3923867
"Dragnet 1967"  {The Interrogation (#1.4)}, USA,34.13811680000001,-118.3533783
"Captain Nice"  {May I Have the Last Dance? (#1.13)}, USA,34.0837186,-118.3209528
"Gentle Ben"  {Hurricane Coming (#1.1)}, USA,25.6792832,-80.2742947
"Carnival Time"  {(#1.12)}, UK,53.7456709,-0.3367413
"Accidental Family"  {Minnesota Tracy (#1.4)}, USA,34.0239976,-118.3923867
"Dragnet 1967"  {The Big Clan (#2.21)}, USA,34.0536608,-118.4133894
"Gente sin historia" ,Mexico,23.634501,-102.552784
"Accidental Family"  {The Making of a Vegetarian (#1.7)}, USA,34.0239976,-118.3923867
"Custer"  {Blazing Arrows (#1.12)}, USA,34.0979551,-118.7314142
"Dragnet 1967"  {The Big Dog (#2.11)}, USA,34.1417855,-118.3630188
"Dragnet 1967"  {Burglary: Helpful Woman (#4.14)}, USA,34.13811680000001,-118.3533783
"Dem Täter auf der Spur"  {Am Rande der Manege (#1.1)}, Austria,48.1920886,16.339576
"Dundee and the Culhane" , USA,34.1705609,-118.8375937
"Dundee and the Culhane" , USA,34.2667923,-118.6490853
"Good Morning World"  {Love at First Flight (#1.7)}, USA,34.0239976,-118.3923867
"Captain Nice"  {That's What Mothers Are For (#1.8)}, USA,34.0837186,-118.3209528
"Accidental Family"  {A Funny Thing Happened on the Way to the Playground (#1.9)}, USA,34.0239976,-118.3923867
"Aktenzeichen XY ungelöst"  {(2015-05-20)}, Germany,52.5398115,11.5982302
"Atormentada" ,Mexico,23.634501,-102.552784
"Cause for Concern"  {Cause for Concern Special - Equal Before the Law? (#1.10)}, UK,51.5073509,-0.1277583
"Coronet Blue"  {Saturday (#1.8)}, USA,40.7828647,-73.9653551
"Coronet Blue"  {The Rebels (#1.3)}, USA,40.716792,-73.5994041
"Dragnet 1967"  {The Bank Jobs (#2.4)}, USA,34.1523532,-118.3616727
"CBS Playhouse" , USA,34.0745042,-118.3598913
"Dundee and the Culhane" , USA,32.4435229,-111.4689273
"Dragnet 1967"  {I.A.D.: The Receipt (#4.23)}, USA,34.13811680000001,-118.3533783
"Dragnet 1967"  {B.O.D.: DR-27 (#3.15)}, USA,34.13811680000001,-118.3533783
"He & She"  {Don't Call Us (#1.13)}, USA,34.1441795,-118.3906594
"1967 World Series"  {Game 4 (#1.4)}, USA,38.6226188,-90.1928209
"Anita de Montemar" ,Mexico,23.634501,-102.552784
"Dragnet 1967"  {The LSD Story (#1.1)}, USA,34.13811680000001,-118.3533783
"Cimarron Strip"  {The Battle of Bloody Stones (#1.6)}, USA,34.1441795,-118.3906594
"Film Review"  {Robert Wise (#1.7)}, UK,51.5100255,-0.2268465
"Dragnet 1967"  {The Big Departure (#2.25)}, USA,34.13811680000001,-118.3533783
"Cometo-san" ,Japan,36.204824,138.252924
"Dragnet 1967"  {The Shooting (#1.11)}, USA,34.13811680000001,-118.3533783
