film,country,lat,long
A Watermelon Feast , USA,40.7343,-73.9912212
Le tsar Nicolas II à Paris , France,48.856614,2.3522219
Lancement d'un navire , France,43.17365299999999,5.605155
Fire Department N.Y. City 1st and 2nd Alarms , USA,40.7127753,-74.0059728
El presidente de la republica entrando a pie al castillo de Chapultepec , Mexico,19.4194815,-99.18945579999999
McKinley at Home Canton Ohio , USA,40.79894729999999,-81.378447
Showing Group of Bathers Atlantic City Beach , USA,39.3642834,-74.4229266
El canal de la viga en Santa Anita ,Mexico,23.634501,-102.552784
Cissy Fitzgerald , USA,40.7839856,-74.2340251
Broadway at Post Office , USA,40.7127753,-74.0059728
Duel au pistolet ,Mexico,23.634501,-102.552784
Fêtes franco-russes: Paris les souverains russes et le Président de la République Félix Faure aux Champs-Elysées , France,48.856614,2.3522219
Baño de caballos , Mexico,20.6596988,-103.3496092
Lazamiento de un novillo , Mexico,20.6973062,-103.3002132
Firing of Cannon at Peekskill by the Battery of the Artillery , USA,41.2900939,-73.9204158
Tally Ho: Departure , USA,42.88644679999999,-78.8783689
Lassage des boeufs pour le labour ,Mexico,23.634501,-102.552784
Henley Regatta , UK,51.535764,-0.902894
Surf at Long Branch , USA,40.30427780000001,-73.9923596
Panorama de l'arrivée en gare de Perrache pris du train , France,45.764043,4.835659
Lanzamiento de un buey salvaje , Mexico,20.6973062,-103.3002132
Pa. R.R. Train Near Phila. , USA,39.9525839,-75.1652215
Upper Rapids from Bridge , USA,43.0962143,-79.0377388
Fire Department New Haven Conn. , USA,41.308274,-72.9278835
Empire State Express , USA,43.0795121,-75.7507413
New York Avenue et Union Square , USA,40.7127753,-74.0059728
Comic Costume Race , UK,51.4545465,-0.09666079999999999
Hurdle Race: High Jumpers , USA,42.88644679999999,-78.8783689
Melbourne les courses: présentation du vainqueur , Australia,-37.8136276,144.9630576
Bullfight , Mexico,19.4326077,-99.133208
Fêtes franco-russes: Paris la foule sur la place de l'Opéra , France,48.856614,2.3522219
Pennsylvania R.R. New Brunswick , USA,40.4862157,-74.4518188
Empire State Express No. 2 , USA,43.0795121,-75.7507413
American Falls from Bottom of Canadian Shore , Canada,43.0895577,-79.0849436
Arrivée d'un train à Perrache , France,45.7489883,4.8263666
Evian: Embarquement , France,46.401488,6.590948999999999
Cortège arabe , Switzerland,46.2043907,6.1431577
El presidente de la republica entrando en coche al castillo de Chapultepec ,Mexico,23.634501,-102.552784
Canadian Falls from American Side , USA,43.0962143,-79.0377388
Feira de Gado na Corujeira , Portugal,41.1573847,-8.579815199999999
Train Taking Water N.Y. Central R.R. , USA,43.0795121,-75.7507413
Vienne Entrée du cinématographe , Austria,48.2081743,16.3738189
Duel au pistolet , Mexico,19.4194815,-99.18945579999999
Ejercicios a la bayoneta por los alumnos del colegio militar de Chapultepec ,Mexico,23.634501,-102.552784
Atlantic City Bathers , USA,39.3642834,-74.4229266
Panorama du grand Canal pris d'un bateau , Italy,45.4408474,12.3155151
Steamer 'Rosedale' , USA,40.7127753,-74.0059728
Wine Garden Scene , USA,40.7127753,-74.0059728
Passaic Falls New Jersey , USA,40.9167654,-74.17181099999999
Baño de caballos , Mexico,20.6973062,-103.3002132
Milan place du Dôme , Italy,45.4631163,9.1911883
Milan place du Dôme , Italy,45.4642107,9.1900141
Asbury Park Baby Parade No. 1 , USA,40.2203907,-74.0120817
Le manoir du diable , France,48.863812,2.448451
Rip's Twenty Years' Sleep , USA,41.7453829,-70.618087
Mounted Police Charge , USA,40.7127753,-74.0059728
Presidente de la republica en carruaje regresando a Chapultepec ,Mexico,23.634501,-102.552784
Komische Begegnung im Tiergarten zu Stockholm , Sweden,59.32628369999999,18.1132093
American Falls from Above American Side , USA,43.0962143,-79.0377388
Scene from the Coronation of the Czar of Russia , Russia,55.755826,37.6172999
Venise Pigeons sur la place St.Marc , Italy,45.4408474,12.3155151
Paterson Falls , USA,40.9167654,-74.17181099999999
Awakening of Rip , USA,41.7453829,-70.618087
Baignade de chevaux , Mexico,20.6596988,-103.3496092
American Falls Luna Island , USA,43.0962143,-79.0377388
American Falls Goat Island , USA,43.0962143,-79.0377388
Het sport te Gent , Belgium,51.0543422,3.7174243
Llegada de la campana historica del 16 de septiembre ,Mexico,23.634501,-102.552784
Parade Elkins Cadets Canton O. , USA,40.79894729999999,-81.378447
Train Coming Out of Station Philadelphia Pa. , USA,39.9525839,-75.1652215
Clase de gimnasia en el colegio de la paz ,Mexico,23.634501,-102.552784
Lazamiento de un caballo salvaje , Mexico,20.6973062,-103.3002132
Pont de la Tour , UK,51.5041646,-0.0762572
Comte de Montebello et général de Boisdeffre se rendant au Kremlin [Moscou] , Russia,55.755826,37.6172999
West Point Cadet Cavalry I), USA,41.3914827,-73.95597210000001
Uma Corrida de Touros no Campo Pequeno , Portugal,38.7222524,-9.1393366
Broadway & Park Row Front of U.S. Post Office N.Y. , USA,40.7127753,-74.0059728
Am Brandenburger Tor zu Berlin , Germany,52.5162746,13.3777041
Blackfriars Bridge , UK,51.508554,-0.104231
A Hard Wash , USA,40.7343,-73.9912212
Lyon travaux au canal de Jonage: Machine à damer , France,45.79956929999999,4.9841804
Inauguration: II longueur 8 mètres , Poland,51.1078852,17.0385376
West Point Cadet Cavalry II), USA,41.3914827,-73.95597210000001
Sack Race , USA,41.308274,-72.9278835
Panorama of American & Canadian Falls Taken Opposite American Falls , USA,43.0962143,-79.0377388
Une partie de cartes , France,48.863812,2.448451
Boulevards à Paris , France,48.856614,2.3522219
Whirlpool Rapids from Bottom of Canadian Shore , USA,43.0962143,-79.0377388
The Henley Regatta , UK,51.535764,-0.902894
Melbourne , Australia,-37.8136276,144.9630576
Winchester Arms Factory at Noon Time , USA,41.76371109999999,-72.6850932
The Sound Money Parade , USA,40.7127753,-74.0059728
Fighting the Fire , USA,40.735657,-74.1723667
Canadian Falls: Table Rock No. 2 , USA,43.0962143,-79.0377388
Telephone Appointment , USA,40.7839856,-74.2340251
Députations asiatiques , Russia,55.755826,37.6172999
American Falls from Bridge Niagara Falls , USA,43.0962143,-79.0377388
Park Police Drill Mount and Dismounting , USA,40.7127753,-74.0059728
Grupo de indios al pie del arbol de la noche triste ,Mexico,23.634501,-102.552784
Canadian Falls: Table Rock No. 1 , USA,43.0962143,-79.0377388
Broadway at 14th Street , USA,40.7358633,-73.9910835
Parade Sound Money Club Canton O. , USA,40.79894729999999,-81.378447
