film,country,lat,long
"Suspense"  {The Man Who Talked in His Sleep (#2.26)}, USA,40.7127753,-74.0059728
"Suspense"  {Escape This Night (#3.39)}, USA,40.7127753,-74.0059728
"Suspense"  {Mikki (#4.11)}, USA,40.7127753,-74.0059728
"Cross Question"  {The Johnny Roberts Story}, USA,41.8781136,-87.6297982
"Man Against Crime"  {Thirty Dimes (#5.7)}, USA,40.6477929,-73.9555211
"Suspense"  {The Invisible Killer (#5.11)}, USA,40.7127753,-74.0059728
"Cavalcade of Stars" , USA,40.6700279,-73.96105519999999
"Captain Video and His Video Rangers"  {The Star Smugglers}, USA,37.2982022,-113.0263005
"Suspense"  {Little Camorra (#5.12)}, USA,40.7127753,-74.0059728
"Suspense"  {Once a Killer (#6.43)}, USA,40.7127753,-74.0059728
"Captain Video and His Video Rangers"  {The Return of Tobor}, USA,37.2982022,-113.0263005
"Suspense"  {Mediation in Mexico (#4.13)}, USA,40.7127753,-74.0059728
"Man Against Crime"  {Sunset Farm (#5.31)}, USA,40.6477929,-73.9555211
"Captain Video and His Video Rangers"  {Doctor Pauli's Planet}, USA,37.2982022,-113.0263005
"Say It with Acting" , USA,40.7127753,-74.0059728
"Man Against Crime"  {(#1.7)}, USA,40.6477929,-73.9555211
"Suspense"  {The Girl Who Saw Tomorrow (#5.8)}, USA,40.7127753,-74.0059728
"Captain Video and His Video Rangers"  {The Power of Leonis}, USA,37.2982022,-113.0263005
"Man Against Crime"  {Cube Root of Evil (#5.8)}, USA,40.6477929,-73.9555211
"Music-Hall"  {(#3.5)}, UK,52.4244044,-1.9338974
"Suspense"  {Come Into My Parlor (#5.30)}, USA,40.7127753,-74.0059728
"Suspense"  {Tent on the Beach (#3.46)}, USA,40.7127753,-74.0059728
"R.F.D. America" , USA,41.8781136,-87.6297982
"Man Against Crime"  {Room 505 (#4.32)}, USA,40.6477929,-73.9555211
"Suspense"  {Night Break (#3.24)}, USA,40.7127753,-74.0059728
"Captain Video and His Video Rangers"  {The Return of Tobor}, USA,40.7612489,-73.9850761
"Suspense"  {The Accounting (#6.3)}, USA,40.7127753,-74.0059728
"Man Against Crime" , USA,40.6477929,-73.9555211
"Music-Hall"  {(#3.12)}, UK,51.5390261,-0.1425516
"Suspense"  {The Moonstone (#6.20)}, USA,40.7127753,-74.0059728
"Man Against Crime"  {Main Bout Is Murder (#5.6)}, USA,40.6477929,-73.9555211
"Captain Video and His Video Rangers"  {The Star Ship of the Past}, USA,40.7612489,-73.9850761
"Suspense"  {A Killing in Abilene (#3.43)}, USA,40.7127753,-74.0059728
"Music-Hall"  {(#2.3)}, UK,51.531427,-0.126133
"Suspense"  {Santa Fe Flight (#4.3)}, USA,40.7127753,-74.0059728
"Suspense"  {Hunted Down (#4.35)}, USA,40.7127753,-74.0059728
"Captain Video and His Video Rangers"  {Captain Video Prepares to Visit Regus}, USA,40.7612489,-73.9850761
"City at Night" , USA,34.0837186,-118.3209528
"Suspense"  {House of Masks (#4.38)}, USA,40.7127753,-74.0059728
"Capitol Capers" , USA,38.9245382,-77.0548252
"Suspense"  {Death in the Cave (#5.24)}, USA,40.7127753,-74.0059728
"Suspense"  {Go Home Dead Man (#3.32)}, USA,40.7127753,-74.0059728
