film,country,lat,long
Let My People Live , USA,32.430678,-85.7072853
Music Hall Parade , UK,51.3869852,-0.4033934
Picturesque Udaipur , India,24.585445,73.712479
Dodge City , USA,34.1519315,-118.3365354
Of Mice and Men , USA,35.2827524,-120.6596156
Paramount Pictorial #8 , USA,39.5500507,-105.7820674
Weg ins Wunder  (TV), Germany,52.52000659999999,13.404954
The Fighting Gringo , USA,34.275888,-118.609011
Naar nieuwe levensvreugd , Belgium,51.2682227,4.7125694
The Roaring Twenties , USA,34.1488988,-118.3380676
The Adventures of Huckleberry Finn , USA,38.36788019999999,-121.5168382
Zhongguo Taishan li xian ji ,Singapore,1.352083,103.819836
Tre fratelli in gamba , Italy,41.939026,12.61903
Six-Gun Rhythm , USA,34.3764405,-118.4302327
In Old Montana , USA,34.3916641,-118.542586
Timber Stampede , USA,37.9829496,-120.3821724
Going Places with Graham McNamee No. 70 , USA,34.7182174,-76.6638186
Chip of the Flying U , USA,34.275888,-118.609011
Andy Hardy Gets Spring Fever , USA,34.0160487,-118.4037798
Daredevils of the Red Circle , USA,34.3444414,-119.4181732
Drei Unteroffiziere , Germany,52.1639499,13.4747883
Michel Simon sous le plâtre , Belgium,50.8503396,4.3517103
Yamilé sous les cèdres , Lebanon,34.4345947,35.8361633
The Roaring Twenties , USA,34.1519315,-118.3365354
Una mujer de la calle , Argentina,-34.6036844,-58.3815591
The Amazing Mr. Williams , USA,34.138862,-118.0446356
Tell No Tales , USA,34.0160487,-118.4037798
Spiel im Sommerwind , Germany,50.5739121,10.4190129
Die Reise nach Tilsit , Germany,52.52000659999999,13.404954
Man from Montreal , USA,34.2311611,-116.9412714
The Mikado , UK,51.54773580000001,-0.5349301
Duel Personalities , USA,34.0160487,-118.4037798
Snow Follies , USA,34.0928092,-118.3286614
Drums Along the Mohawk , USA,37.4358333,-112.7133333
Spiel im Sommerwind , Germany,53.57915999999999,9.8745558
They Made Me a Criminal , USA,33.7222445,-116.3744556
Finisce sempre così , Italy,41.8517904,12.5771795
Heimatland , Germany,47.9990077,7.842104299999999
Nick Carter Master Detective , USA,34.6098405,-118.1159287
Trouble Brewing , UK,51.50851,-0.3068
Let Freedom Ring , USA,33.814463,-116.6791834
Til Vesterheimen , USA,39.641762,-77.719993
Geronimo , USA,34.1155076,-118.7561452
Mystery of the White Room , USA,34.13811680000001,-118.3533783
Süt a nap , Hungary,47.75039109999999,19.0791055
Das Ekel , Germany,52.3905689,13.0644729
Gone with the Wind , USA,34.0522342,-118.2436849
Imperial Delhi , India,28.7040592,77.10249019999999
Dodge City , USA,37.8472445,-120.5794242
Henry Goes Arizona , USA,34.0160487,-118.4037798
Timber Stampede , USA,38.029655,-119.9740534
Balalaika , USA,34.0160487,-118.4037798
Papacito lindo ,Mexico,23.634501,-102.552784
Across the Plains , USA,36.6060444,-118.0628654
Le jour se lève , France,48.8516667,2.2667438
Czarne diamenty , Poland,50.2974884,18.9545728
Gunga Din , USA,34.0489281,-111.0937311
Made for Each Other , USA,34.0239976,-118.3923867
Bad Lands , USA,34.5362184,-117.2927641
Sensationsprozess Casilla , Germany,52.52000659999999,13.404954
Honolulu , USA,21.2762181,-157.8270914
Stagecoach , USA,34.345277,-118.5081407
Street of Missing Men , USA,34.13811680000001,-118.3533783
Dark Victory , USA,34.148292,-118.3412558
Stanley and Livingstone ,Uganda,1.373333,32.290275
Way Down South , USA,33.495523,-117.295897
Code of the Secret Service , USA,34.1519315,-118.3365354
Joe and Ethel Turp Call on the President , USA,34.0160487,-118.4037798
Reno , USA,39.5441917,-119.816397
Trunk Crime , UK,51.65313,-0.2797381
Tiny Troubles , USA,34.0160487,-118.4037798
Quick Millions , USA,34.05179,-118.4125106
Return of the Cisco Kid , USA,32.309582,-110.8231912
Cada loco con su tema ,Mexico,23.634501,-102.552784
Stagecoach , USA,34.2506356,-118.61481
L'Espagne vivra ,Spain,40.46366700000001,-3.74922
Ambush , USA,34.0837186,-118.3209528
The Adventures of the Masked Phantom , USA,34.275888,-118.609011
Kadetten , Germany,52.1313922,13.2162494
Bionda sotto chiave , Italy,41.8517904,12.5771795
Eravamo 7 sorelle , Italy,41.8517904,12.5771795
Su adorable majadero ,Mexico,23.634501,-102.552784
Cousin Wilbur , USA,34.0160487,-118.4037798
Dick Tracy's G-Men , USA,34.13811680000001,-118.3533783
Stolen Life ,South of France,46.227638,2.213749
The Human Bomb , USA,40.7568434,-73.9244921
Drifting Westward , USA,34.3836849,-118.5116012
Tarzan Finds a Son! , USA,29.2164391,-82.05695279999999
Rovin' Tumbleweeds , USA,34.2667923,-118.6490853
Spare Time , UK,53.4326035,-1.3635009
The Star Maker , USA,34.0837186,-118.3209528
A Segunda Viagem Triunfal , Angola,-8.839987599999999,13.2894368
Inquest , UK,51.55141800000001,-0.1145495
Due milioni per un sorriso , Italy,41.9150602,12.5079181
Il dottor Antonio , Italy,41.8517904,12.5771795
Society Smugglers , USA,34.13811680000001,-118.3533783
You Can't Cheat an Honest Man , USA,34.13811680000001,-118.3533783
The Under-Pup , USA,34.107,-118.757
Love Affair , USA,40.7314123,-73.99698479999999
Dick Tracy's G-Men , USA,34.1528187,-118.447629
The Oregon Trail , USA,35.75467320000001,-118.4253627
Ho visto brillare le stelle , Italy,41.8517904,12.5771795
Me and My Pal , UK,51.79241,-0.210988
Roman eines Arztes , Germany,51.716667,10.3999999
El fantasma de medianoche ,Mexico,23.634501,-102.552784
Cantinflas jengibre contra dinamita ,Mexico,23.634501,-102.552784
Dodge City , USA,37.9532584,-120.4226952
Pack Up Your Troubles , USA,34.05179,-118.4125106
A Midsummer Day's Work , UK,51.815606,-0.8084
