film,country,lat,long
"Captain Kangaroo"  {(1956-06-02)}, USA,40.7697203,-73.9907296
"Captain Kangaroo"  {(1960-07-09)}, USA,40.7697203,-73.9907296
"Matinee Theatre"  {The Stamp Caddy (#2.25)}, USA,34.1551917,-118.3343234
"Alfred Hitchcock Presents"  {Invitation to an Accident (#4.36)}, USA,34.1441795,-118.3906594
"Cheyenne"  {Sweet Sam (#7.3)}, USA,34.1519315,-118.3365354
"Dr. Hudson's Secret Journal"  {Red Herring}, USA,34.0831,-118.3177071
"Gunsmoke"  {Horse Deal (#5.3)}, USA,34.0969357,-118.3168648
"Kings Row"  {Wedding Gift (#1.6)}, USA,34.1519315,-118.3365354
"Matinee Theatre"  {The Ghost of Greenwich Village (#1.171)}, USA,34.1551917,-118.3343234
"Matinee Theatre"  {The Ransom of Sigmund Freud (#3.22)}, USA,34.1551917,-118.3343234
"Dixon of Dock Green"  {The Set-Up (#16.15)}, UK,51.4882279,-0.2275754
"Gunsmoke"  {To Ride a Yeller Horse (#19.23)}, USA,34.1441795,-118.3906594
"Crackerjack!"  {(#3.3)}, UK,52.3555177,-1.1743197
"Crackerjack!"  {(#18.9)}, UK,52.3555177,-1.1743197
"Captain Kangaroo"  {(1961-11-18)}, USA,40.7697203,-73.9907296
"Crackerjack!"  {(#2.4)}, UK,52.3555177,-1.1743197
"TV Reader's Digest"  {Family Reunion USA (#2.37)}, USA,34.1387775,-118.3527009
"Highway Patrol"  {License Plates (#1.29)}, USA,34.1649607,-118.3458067
"The 20th Century-Fox Hour"  {Gun in His Hand (#1.13)}, USA,34.05179,-118.4125106
"Captain Kangaroo"  {(1971-03-23)}, USA,40.7697203,-73.9907296
"The Bob Cummings Show"  {Bob and the Dumb Blonde (#5.2)}, USA,34.089696,-118.335049
"The Life and Legend of Wyatt Earp"  {Dig a Grave for Ben Thompson (#3.36)}, USA,34.0239976,-118.3923867
"Gunsmoke"  {Little Girl (#6.28)}, USA,34.0969357,-118.3168648
"Highway Patrol"  {Hostage (#4.2)}, USA,34.1257847,-118.2600536
"Alfred Hitchcock Presents"  {The Perfect Murder (#1.24)}, USA,34.1441795,-118.3906594
"Gunsmoke"  {The Disciple (#19.24)}, USA,34.1441795,-118.3906594
"Alfred Hitchcock Presents"  {The Derelicts (#1.19)}, USA,34.1441795,-118.3906594
"Alfred Hitchcock Presents"  {Shopping for Death (#1.18)}, USA,34.1441795,-118.3906594
"Captain Kangaroo"  {(1977-09-12)}, USA,40.7697203,-73.9907296
"Alfred Hitchcock Presents"  {Our Cook's a Treasure (#1.8)}, USA,34.1441795,-118.3906594
"Matinee Theatre"  {Mysterious Disapperance (#3.14)}, USA,34.1551917,-118.3343234
"Dixon of Dock Green"  {Before the Ball (#9.27)}, UK,51.4882279,-0.2275754
"Matinee Theatre"  {O Promise Me (#1.65)}, USA,34.1551917,-118.3343234
