film,country,lat,long
"I've Got a Secret"  {(1953-08-26)}, USA,40.7599428,-73.9869169
Love Is Better Than Ever , USA,34.0160487,-118.4037798
Apache Country , USA,34.3836849,-118.5116012
We're Not Married! , USA,34.05179,-118.4125106
"Adventures of Superman"  {Divide and Conquer (#6.3)}, USA,34.0537136,-118.2426533
"I've Got a Secret"  {(1955-01-26)}, USA,40.7599428,-73.9869169
"Meet Millie"  {Alfred's Father (#2.11)}, USA,34.0745042,-118.3598913
"The Adventures of Ozzie and Harriet"  {The Tigers Go to a Dance (#11.6)}, USA,34.089696,-118.335049
"Today"  {(1981-12-21)}, USA,40.7127753,-74.0059728
"House Party"  {(1958-07-01)}, USA,34.0745042,-118.3598913
Mother Takes a Holiday , USA,42.0938577,-86.4895463
"Today"  {(2008-10-16)}, USA,40.75932,-73.980058
"Adventures of Superman"  {The Monkey Mystery (#1.5)}, USA,37.7749295,-122.4194155
Calling on Cape Town , South Africa,-33.9657883,18.48102
"Death Valley Days"  {The Great Diamond Mines (#16.13)}, USA,33.475515,-111.1936733
"Death Valley Days"  {The Saga of Dr. Davis (#15.20)}, USA,33.44687860000001,-111.5018013
"Adventures of Superman"  {The Dog Who Knew Superman (#2.9)}, USA,34.0537136,-118.2426533
Arendasul Roman ,Romania,45.943161,24.96676
Fire Safety Is Your Problem , USA,38.9716689,-95.2352501
"Adventures of Superman"  {The Whistling Bird (#2.25)}, USA,34.0537136,-118.2426533
Ochazuke no aji , Japan,35.6721142,139.7708253
"Adventures of Superman"  {The Defeat of Superman (#2.6)}, USA,34.0537136,-118.2426533
High Noon , USA,38.03576959999999,-120.4000678
"The Adventures of Ozzie and Harriet"  {A Letter of Recommendation (#13.5)}, USA,34.089696,-118.335049
"Adventures of Superman"  {Five Minutes to Doom (#2.1)}, USA,34.0537136,-118.2426533
"I've Got a Secret"  {(1960-06-29)}, USA,40.7644372,-73.9837543
"Meet Millie"  {Mama's Medicine (#3.8)}, USA,34.0745042,-118.3598913
"Today"  {(1984-06-12)}, USA,40.75932,-73.980058
"Adventures of Superman"  {The Deserted Village (#1.12)}, USA,34.0625,-118.3427
Une fille sur la route , France,43.7101728,7.261953200000001
Ferien vom Ich , Germany,52.032114,9.1236911
Land of the Taj Mahal , India,28.6139391,77.2090212
"Adventures of Superman"  {The Big Squeeze (#2.2)}, USA,34.0537136,-118.2426533
Sabas ang barbaro , Philippines,14.6090537,121.0222565
"House Party"  {(1958-07-18)}, USA,34.0745042,-118.3598913
"Meet Millie"  {Alfred's Poetry (#4.11)}, USA,34.0745042,-118.3598913
Harem Girl , USA,33.9251867,-118.4307107
Desert Pursuit , USA,36.5677116,-118.0898097
"The Adventures of Ozzie and Harriet"  {A Friend of the Family (#2.35)}, USA,34.089696,-118.335049
"Adventures of Superman"  {Superman Week (#3.4)}, USA,34.0522342,-118.2436849
