film,country,lat,long
La alegría del batallón , Spain,40.3593167,0.3654204
Canadian Government Arctic Expedition of 1925 , Canada,65.4215054,-70.96542099999999
Corazones y aventuras , Spain,41.3850639,2.1734035
Walloping Kid , USA,34.3916641,-118.542586
Buy an Electric Refrigerator , USA,40.44062479999999,-79.9958864
The Mountain Eagle , Austria,46.8702519,11.0269261
A Woman of the Sea , USA,36.5552386,-121.9232879
Vyznavaci slunce , Czech Republic,49.7795324,14.6565916
Una extraña aventura de Luis Candelas , Spain,40.4167754,-3.7037902
3 Bad Men , USA,43.4799291,-110.7624282
Le noël du mousse , France,47.811697,-4.338469
The Flame of the Yukon , USA,34.089696,-118.335049
El que se aburra aquí es porque no sabe distraerse ,Paraguay,-23.442503,-58.443832
The Rainmaker , USA,33.8051296,-118.1679602
The Johnstown Flood , USA,37.8388779,-120.2308167
Sparrows , USA,34.0902669,-118.3463724
Virginian Types: Blue Ridge Mountaineers , USA,37.4315734,-78.6568942
Cuento de lobos , Spain,43.5647589,-5.718300600000001
The Sign of the Claw , USA,34.089696,-118.335049
The Caveman , USA,34.1519315,-118.3365354
The General , USA,43.8206789,-123.0434134
Perils of the Coast Guard , USA,45.253783,-69.4454689
Mare Nostrum , Spain,40.4167754,-3.7037902
Broken Hearts of Hollywood , USA,34.1519315,-118.3365354
El corazón de la gloria , Mexico,20.1010608,-98.7591311
Cuento de lobos , Spain,43.5613773,-6.229796599999999
Le commerce des oeufs , France,48.8623348,2.3447356
Love 'Em and Leave 'Em , USA,40.7127753,-74.0059728
Canadian Government Arctic Expedition of 1925 , Greenland,69.2437661,-53.5413188
Ten Nights in a Barroom , USA,39.9525839,-75.1652215
Other Women's Husbands , USA,34.1519315,-118.3365354
Oh What a Nurse! , USA,34.1519315,-118.3365354
The New Klondike , USA,27.6648274,-81.5157535
Pohádka máje , Czech Republic,49.96891129999999,14.133172
The Silent Flyer , USA,34.13,-116.88
Der Geiger von Florenz , Switzerland,45.9862544,8.969988899999999
Michel Strogoff ,Norway,60.47202399999999,8.468945999999999
The Son of the Sheik , USA,34.97251790000001,-120.5720731
Shestaya chast mira , Russia,55.7536207,37.6225599
The Social Highwayman , USA,34.1397292,-118.0353449
Patzcuaro , Mexico,19.5134546,-101.6091876
The Passaic Textile Strike , USA,40.8783073,-74.1104153
The Show-Off , USA,39.9557799,-75.1819683
The Black Pirate , USA,33.3878856,-118.4163103
Der Geiger von Florenz , Germany,52.3037576,13.4808165
Exquisite Sinner , USA,34.0160487,-118.4037798
Miss Mend , Russia,59.9342802,30.3350986
The Demon , USA,36.5677116,-118.0898097
Kid Boots , USA,34.1601064,-118.5328453
The American Venus , USA,41.0262417,-73.6281964
The Great K & A Train Robbery , USA,38.431109,-105.2688797
La chaussée des géants , Austria,48.2081743,16.3738189
Monte Carlo , USA,34.0160487,-118.4037798
Under Western Skies , USA,45.672075,-118.7885967
El sur de México ,Mexico,23.634501,-102.552784
Carnaval de la ciudad de México , Mexico,19.4326077,-99.133208
Poker Faces , USA,34.13811680000001,-118.3533783
The General , USA,43.797623,-123.0595246
Farbror Frans , Sweden,59.36672999999999,17.9825319
Hot Dog , USA,34.13811680000001,-118.3533783
Mortgaged Again , USA,34.13811680000001,-118.3533783
Cuento de lobos , Spain,43.5773613,-5.7503375
Príbeh jednoho dne , Czech Republic,50.0755381,14.4378005
The Sorrows of Satan , USA,40.789142,-73.13496099999999
Benya Krik , Ukraine,46.482526,30.7233095
The Seaport of the Prairies , Canada,57.05516799999999,-92.596721
The Stolen Ranch , USA,34.275888,-118.609011
Currito de la Cruz , Spain,37.3409234,-6.026235199999999
Auf Tierfang in Abessinien ,Ethiopia,9.145000000000001,40.489673
El médico a palos , Spain,41.067066,-2.6462262
Mantrap , USA,34.13,-116.88
Porin uusi silta , Finland,61.4851393,21.7974179
Der schwarze Pierrot , Switzerland,46.6335708,7.850828699999998
Los apuros de Octavio , Spain,43.2630126,-2.9349852
Tiddly-Winks , USA,34.13811680000001,-118.3533783
Fine Manners , USA,40.7568434,-73.9244921
Mischa Elman , USA,40.7727216,-73.9841644
Cuento de lobos , Spain,43.4371322,-5.5065627
The Flying Ace , USA,30.3321838,-81.65565099999999
Canadian Government Arctic Expedition of 1925 , Greenland,78.31666700000001,-72.63333279999999
The Flying Horseman , USA,36.5677116,-118.0898097
Der Geiger von Florenz , Italy,43.7695604,11.2558136
Maniobras militares en el campo Monterrey , Mexico,25.6866142,-100.3161126
The Volga Boatman , USA,39.6556215,-121.9678059
Lovey Mary , USA,34.0160487,-118.4037798
El pollo pera , Spain,40.4167754,-3.7037902
Une idylle chez les fantômes , France,49.922992,1.077483
Mare Nostrum , Italy,40.7461572,14.4989344
Just Another Blonde , USA,40.5755438,-73.9707016
Carmiña flor de Galicia , Spain,40.423587,-3.6610617
La flamme , France,48.8809014,2.2798564
Telephone Ni Taruni , India,18.9684257,72.8090346
Mare Nostrum , Monaco,43.7400718,7.426643599999999
Med 'Maud' over Polhavet , USA,64.5011111,-165.4063889
The Televisor Broadcast  (TV), UK,51.5134254,-0.1312065
Efrem Zimbalist & Harold Bauer Playing Theme and Variations from 'The Kreutzer Sonata' by Beethoven , USA,40.7127753,-74.0059728
Hallo! Amerika! , USA,34.0522342,-118.2436849
Boy , Spain,37.3890924,-5.9844589
Jungle Woman ,Papua New Guinea,-6.314992999999999,143.95555
Svejk na fronte , Czech Republic,50.0797509,14.4038407
Business Worries , USA,34.13811680000001,-118.3533783
Die vom Schicksal Verfolgten , Netherlands,51.4427238,6.0608726
Charleys tant , UK,51.7548164,-1.2543668
México en su comercio industria las artes ,Mexico,23.634501,-102.552784
Jean Chouan , France,46.6613966,-1.4482662
Alaskan Adventures , USA,64.2008413,-149.4936733
Tell It to the Marines , USA,32.7406446,-117.1978354
Tell It to the Marines , USA,34.0160487,-118.4037798
La bejarana , Spain,40.3683167,-5.744328
L'industrie vinicole en Oranie ,Algeria,28.033886,1.659626
La catástrofe de Encarnación ,Paraguay,-23.442503,-58.443832
A Six Shootin' Romance , USA,36.5677116,-118.0898097
Shestaya chast mira , Russia,59.91179599999999,32.3523341
Boy , Spain,36.5270612,-6.2885962
Battling Butler , USA,35.982179,-118.8356147
L'hygiène du lait , France,48.870057,1.073417
Fordson traktori karavaani Suomessa 1925 , Finland,63.8415002,23.1250337
Carmiña flor de Galicia , Spain,42.24059889999999,-8.7207268
Luftskibet 'Norge's flugt over polhavet , Italy,41.9027835,12.4963655
The Winning of Barbara Worth , USA,41.4935076,-117.5345736
The Flaming Frontier , USA,45.672075,-118.7885967
Luftskibet 'Norge's flugt over polhavet , USA,64.5011111,-165.4063889
Amapola , Spain,37.0924307,-3.1620578
Fräulein Josette - Meine Frau , Switzerland,46.4477679,6.4839772
La Bohème , USA,34.0160487,-118.4037798
Carmiña flor de Galicia , Spain,42.5539433,-8.5187297
The Call of the Klondike , USA,35.01099110000001,-115.4733551
Fiaker Nr. 13 , France,48.856614,2.3522219
De Boma à Tshéla par la Ligne du Chemin de Fer du Mayumbe , Democratic Republic Of Congo,-5.8396417,13.0702646
Feu Mathias Pascal , Italy,41.9027835,12.4963655
The Passionate Quest , USA,34.1519315,-118.3365354
Corazón de reina , Spain,41.563211,2.0088747
It's the Old Army Game , USA,40.7652911,-73.9830226
The Social Highwayman , USA,34.09611110000001,-118.1058333
The Son of the Sheik , USA,32.9583761,-115.0841386
Love 'Em and Leave 'Em , USA,40.7652911,-73.9830226
Carmiña flor de Galicia , Spain,42.2038547,-8.4521286
Her Big Night , USA,34.13811680000001,-118.3533783
Sangre azul y sangre roja , Spain,39.4699075,-0.3762881
The Gorilla Hunt ,Africa,-8.783195,34.508523
Irish Destiny , Ireland,53.1491175,-6.0793414
