film,country,lat,long
"AM Northwest" , USA,45.5230622,-122.6764815
"Charlie's Angels"  {Angels on Campus (#4.10)}, USA,34.05179,-118.4125106
"Alice"  {Mel's in the Kitchen with Dinah (#4.8)}, USA,34.148123,-118.3425193
"Alice"  {Lies My Mother Told Me (#8.14)}, USA,34.148123,-118.3425193
"AM Northwest"  {Ernest Borgnine}, USA,45.5230622,-122.6764815
"Baa Baa Black Sheep"  {Flying Misfits (#1.0)}, USA,33.3178416,-117.3205123
"Alice"  {The Best Little Waitress in the World (#6.16)}, USA,34.148123,-118.3425193
"Alice"  {Alice's Halloween Surprise (#6.4)}, USA,34.148123,-118.3425193
"Alice"  {Spell Mel's (#6.23)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel's Child (#4.14)}, USA,34.1750179,-118.5497721
"Alguna vez algún día"  {(#1.5)}, Argentina,-34.6036844,-58.3815591
"Alice"  {Baby Makes Five (#5.20)}, USA,34.148123,-118.3425193
"Alice"  {Vera's Wedding (#8.8)}, USA,34.148123,-118.3425193
"Alice"  {Hello Vegas Goodbye Diner (#5.3)}, USA,34.148123,-118.3425193
"CPO Sharkey"  {Mignone's Mutiny (#1.6)}, USA,34.1546294,-118.334035
"Alice"  {Kiss the Grill Goodbye (#9.9)}, USA,34.148123,-118.3425193
"Alice"  {The Over-the-Hill Girls (#8.6)}, USA,34.148123,-118.3425193
"Camera and the Song" , UK,52.3555177,-1.1743197
"CPO Sharkey"  {The Dear John Letter (#1.3)}, USA,34.1546294,-118.334035
"Charlie's Angels"  {Angels Go Truckin' (#4.2)}, USA,34.05179,-118.4125106
"Charlie's Angels"  {Angel Blues (#2.19)}, USA,34.000235,-118.483548
"Alice"  {The Last Stow It: Part 1 (#3.20)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel Hunt (#4.11)}, USA,34.0212263,-118.7854528
"Alice"  {Big Bad Mel (#9.3)}, USA,34.148123,-118.3425193
"Alice"  {Tommy's Lost Weekend (#9.5)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angels in the Backfield (#2.17)}, USA,34.0140526,-118.2878754
"Charlie's Angels"  {Angels in Chains (#1.4)}, USA,34.05179,-118.4125106
"Baa Baa Black Sheep" , USA,34.13811680000001,-118.3533783
"Bert D'Angelo/Superstar"  {A Concerned Citizen (#1.7)}, USA,37.7749295,-122.4194155
"Charlie's Angels"  {Angels Ahoy (#3.8)}, USA,34.05179,-118.4125106
"Alice"  {Mel Grows Up (#3.17)}, USA,34.148123,-118.3425193
"Alice"  {Henry's Bitter Half (#5.9)}, USA,34.148123,-118.3425193
"Alice"  {The Failure (#1.17)}, USA,34.148123,-118.3425193
"Alice"  {The Pharmacist (#2.14)}, USA,34.148123,-118.3425193
"Ball Four"  {A Quiet Day at the Iroquois Hotel (#1.4)}, USA,40.7697203,-73.9907296
"Brensham People"  {William Hart Wainwright (#1.3)}, UK,52.2545225,-2.2668382
"CPO Sharkey"  {Kowalski the Somnambulist (#1.7)}, USA,34.1546294,-118.334035
"Alice"  {Houseful of Hunnicutts (#9.4)}, USA,34.148123,-118.3425193
"Alice"  {Tommy Hyatt Business Consultant (#7.22)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel's Child (#4.14)}, USA,34.0508031,-118.4150087
"Alice"  {The Jerry Reed Fish Story (#5.12)}, USA,34.148123,-118.3425193
"Alice"  {Better Never Than Late (#3.7)}, USA,34.148123,-118.3425193
"Brensham People"  {Master of Many Parts (#1.2)}, UK,51.8642112,-2.2380335
"Alice"  {A Semi-Merry Christmas (#2.9)}, USA,34.148123,-118.3425193
"Camera and the Song"  {(1976-04-26)}, UK,52.3555177,-1.1743197
"Charlie's Angels"  {Angels on Skates (#4.9)}, USA,34.05179,-118.4125106
"Alice"  {Vera's Anniversary Blues (#9.8)}, USA,34.148123,-118.3425193
"Alice"  {Carrie on the Rebound (#7.7)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {An Angel's Trail (#4.20)}, USA,34.1095941,-118.7881319
"1976 World Series" , USA,39.0979906,-84.50447869999999
"Charlie's Angels"  {Angels at the Altar (#4.4)}, USA,34.1659526,-118.0666939
"Alice"  {Mel's Big Five-O (#2.18)}, USA,34.148123,-118.3425193
"AM Northwest"  {Comedian Greg Fitzsimmons}, USA,45.5230622,-122.6764815
"Alice"  {Love Is a Free Throw (#2.12)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel Trap (#1.13)}, USA,34.0622422,-118.2859618
"Charlie's Angels"  {Angels on Ice (#2.2)}, USA,34.05179,-118.4125106
"Charlie's Angels"  {Angel Come Home (#3.2)}, USA,34.0565539,-118.4137034
"Alice"  {The Night They Raided Debbie's (#9.13)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angels of the Deep (#5.3)}, USA,21.3155434,-157.8615682
"Alguna vez algún día"  {(#1.14)}, Argentina,-34.6036844,-58.3815591
"Charlie's Angels"  {Angels in Chains (#1.4)}, USA,34.0979551,-118.7314142
"Alice"  {Dollars to Donuts (#8.17)}, USA,34.148123,-118.3425193
"Alle Jahre wieder: Die Familie Semmeling" , Switzerland,46.51233329999999,9.8589518
"Alice"  {Alice Calls the Shots (#6.11)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel Hunt (#4.11)}, USA,34.0979551,-118.7314142
"CPO Sharkey"  {Pruitt the Russian Flu-Carrier (#2.18)}, USA,34.1546294,-118.334035
"Alice"  {Mel's in a Family Way (#3.8)}, USA,34.148123,-118.3425193
"Alice"  {A Slight Case of ESP (#3.11)}, USA,34.148123,-118.3425193
"1976 Presidential Debates"  {(#1.1)}, USA,39.948347,-75.15528139999999
"Alice"  {Come Back Little Sharples (#7.15)}, USA,34.148123,-118.3425193
"Alice"  {Too Many Robert Goulets (#5.4)}, USA,34.148123,-118.3425193
"Alguna vez algún día"  {(#1.18)}, Argentina,-34.6036844,-58.3815591
"Alice"  {The Accident (#1.16)}, USA,34.148123,-118.3425193
"Alice"  {Vera's Mortician (#1.14)}, USA,34.148123,-118.3425193
"Alguna vez algún día"  {(#1.8)}, Argentina,-34.6036844,-58.3815591
"Charlie's Angels"  {Angels on a String (#1.15)}, USA,34.05179,-118.4125106
"Alice"  {Vera Robs the Cradle (#4.4)}, USA,34.148123,-118.3425193
"Alguna vez algún día"  {(#1.3)}, Argentina,-34.6036844,-58.3815591
"Brensham People"  {William Hart Wainwright (#1.3)}, UK,51.992265,-2.15796
"Alice"  {Mother-in-Law: Part 2 (#1.13)}, USA,34.148123,-118.3425193
"Brensham People"  {Going Going Gone (#1.1)}, UK,52.029939,-2.115612
"Alice"  {Has Anyone Here Seen Telly? (#4.1)}, USA,34.148123,-118.3425193
"CPO Sharkey"  {Sharkey Meets Pruitt's Sister (#2.12)}, USA,34.1546294,-118.334035
"AM Northwest"  {Comedian Wendy Liebman}, USA,45.5230622,-122.6764815
"Alice"  {Guinness on Tap (#6.2)}, USA,34.148123,-118.3425193
"Charlie's Angels" , USA,34.0690975,-118.3839722
"CPO Sharkey"  {Sunday in Tijuana (#1.8)}, USA,34.1546294,-118.334035
"Charlie's Angels"  {Angel's Child (#4.14)}, USA,34.1748873,-118.5508166
"Charlie's Angels"  {Angels at the Altar (#4.4)}, USA,34.0508031,-118.4150087
"AM Northwest"  {Jon Lovitz}, USA,45.5230622,-122.6764815
"Charlie's Angels"  {Angels at the Altar (#4.4)}, USA,34.05179,-118.4125106
"Alice" , USA,33.4483771,-112.0740373
"Alice"  {Bet a Million Mel (#6.1)}, USA,34.148123,-118.3425193
"AM Northwest"  {The Supremes' Mary Wilson}, USA,45.5270551,-122.6438387
"Alice"  {86 the Waitresses (#2.3)}, USA,34.148123,-118.3425193
"Alice"  {Mona Lisa Alice (#4.2)}, USA,34.148123,-118.3425193
"Alice"  {What're You Doing New Year's Eve? (#3.13)}, USA,34.148123,-118.3425193
"Bert D'Angelo/Superstar"  {Scag (#1.10)}, USA,37.7749295,-122.4194155
"Charlie's Angels"  {Angels Ahoy (#3.8)}, USA,33.7526356,-118.1903235
"AM Northwest"  {(2012-06-01)}, USA,45.5230622,-122.6764815
"Alice"  {Alice and the Devoted Dentist (#8.15)}, USA,34.148123,-118.3425193
"Bert D'Angelo/Superstar"  {Murder in Velvet (#1.1)}, USA,37.7749295,-122.4194155
"Alice"  {Sweet Erasable Mel (#7.21)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel in a Box (#3.17)}, USA,34.05179,-118.4125106
"Alice"  {The Grass Is Always Greener (#7.17)}, USA,34.148123,-118.3425193
"Alice"  {Carrie Sharples Strikes Again (#4.7)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel on My Mind (#3.10)}, USA,34.05179,-118.4125106
"Alice" , USA,34.0745042,-118.3598913
"Alice"  {Alice in TV Land (#4.13)}, USA,34.148123,-118.3425193
"Ark II"  {Don Quixote (#1.14)}, USA,34.1155076,-118.7561452
"Charlie's Angels"  {Angels in Springtime (#3.4)}, USA,34.05179,-118.4125106
"Alice"  {Macho Macho Mel (#5.16)}, USA,34.148123,-118.3425193
"Alice"  {Alice Sees the Light (#7.9)}, USA,34.148123,-118.3425193
"Alice"  {What Happened to the Class of '78? (#3.6)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {An Angel's Trail (#4.20)}, USA,34.1155076,-118.7561452
"Charlie's Angels"  {Angel Baby (#2.9)}, USA,33.9818657,-118.4626481
"Charlie's Angels"  {Angels Belong in Heaven (#3.11)}, USA,34.05179,-118.4125106
"Alice"  {That Old Back Magic (#2.7)}, USA,34.148123,-118.3425193
"Alice"  {The Indian Taker (#2.2)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel in Hiding (#5.1)}, USA,34.05179,-118.4125106
"Alice"  {The Sixty Minutes Man (#2.6)}, USA,34.148123,-118.3425193
"Bert D'Angelo/Superstar"  {A Noise in the Streets (#1.6)}, USA,37.7749295,-122.4194155
"Alice"  {Vera Queen of the Soaps (#6.13)}, USA,34.148123,-118.3425193
"Break the Bank"  {(1977-01-04)}, USA,34.1035136,-118.280568
"CPO Sharkey"  {The Even Couple (#2.21)}, USA,34.1546294,-118.334035
"Alice"  {For Whom the Belle Toils (#4.19)}, USA,34.148123,-118.3425193
"Big John Little John" , USA,34.1441795,-118.3906594
"Alice"  {The Secret of Mel's Diner (#7.3)}, USA,34.148123,-118.3425193
"Captains and the Kings" , USA,34.0296924,-118.2759132
"Alice"  {Don't Lock Now (#2.19)}, USA,34.148123,-118.3425193
"Alice"  {Vera the Horse Thief (#8.12)}, USA,34.148123,-118.3425193
"Alice"  {Mel the Magi (#4.11)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel's Child (#4.14)}, USA,34.17583,-118.5501513
"Alice"  {Alice's Blind Date (#8.4)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angels on Campus (#4.10)}, USA,34.09904849999999,-118.3601883
"Charlie's Angels"  {Angel Come Home (#3.2)}, USA,34.0202503,-118.7871346
"CPO Sharkey"  {Sharkey's Back Problem (#2.13)}, USA,34.1546294,-118.334035
"Alice"  {Sex Education (#1.7)}, USA,34.148123,-118.3425193
"Alice"  {Sweet Charity (#3.14)}, USA,34.148123,-118.3425193
"Alice"  {Space Sharples (#9.2)}, USA,34.148123,-118.3425193
"Alice"  {Alice and the Acorns (#6.17)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel on the Line (#5.10)}, USA,34.0392063,-118.4116323
"Charlie's Angels"  {Angel Baby (#2.9)}, USA,34.05179,-118.4125106
"Charlie's Angels"  {Angel on My Mind (#3.10)}, USA,34.0218023,-118.8311897
"Alguna vez algún día"  {(#1.9)}, Argentina,-34.6036844,-58.3815591
"Alice"  {Dog Day Evening (#5.2)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angel Flight (#2.4)}, USA,34.05179,-118.4125106
"Alice"  {Flo's Chili Reception (#4.5)}, USA,34.148123,-118.3425193
"Alice"  {The Star in the Storeroom (#2.20)}, USA,34.148123,-118.3425193
"Alice"  {Mel's Dream Car (#7.14)}, USA,34.148123,-118.3425193
"Charlie's Angels"  {Angels on Wheels (#1.12)}, USA,34.0603415,-118.4164015
"Alguna vez algún día"  {(#1.17)}, Argentina,-34.6036844,-58.3815591
"Alguna vez algún día"  {(#1.16)}, Argentina,-34.6036844,-58.3815591
"Alice"  {Cook's Tour (#4.23)}, USA,34.148123,-118.3425193
"AM Northwest"  {The Supremes' Mary Wilson}, USA,45.5230622,-122.6764815
"CPO Sharkey"  {It Happened One Night (#2.14)}, USA,34.1546294,-118.334035
"Charlie's Angels"  {Angels on Ice (#2.2)}, USA,34.0140526,-118.2878754
"Alguna vez algún día"  {(#1.15)}, Argentina,-34.6036844,-58.3815591
"Alice"  {Florence of Arabia (#2.16)}, USA,34.148123,-118.3425193
"Ark II"  {The Cryogenic Man (#1.7)}, USA,34.1155076,-118.7561452
"Alice"  {Close Encounters of the Worst Kind (#2.13)}, USA,34.148123,-118.3425193
"Alguna vez algún día"  {(#1.4)}, Argentina,-34.6036844,-58.3815591
