film,country,lat,long
"Baby... I'm Back!"  {Survival of the Fittest (#1.9)}, USA,34.1441795,-118.3906594
"CHiPs"  {Vintage '54 (#1.16)}, USA,34.1705257,-118.2230688
"CHiPs"  {Rainy Day (#1.20)}, USA,34.1705257,-118.2230688
"Day Out"  {Stroud}, UK,51.7351815,-2.2200912
"CHiPs"  {Tow Truck Lady (#3.20)}, USA,33.9859919,-118.3828539
"Blansky's Beauties"  {Dear Nancy (#1.11)}, USA,34.0837186,-118.3209528
"Children of the Stones"  {Charmed Circle (#1.5)}, UK,51.42945599999999,-1.853046
"Day Out"  {The Vale of Pewsey}, UK,51.376648,-1.9471791
"Der Alte"  {Perfektes Geständnis (#8.3)}, Germany,48.1204871,11.6201327
"CHiPs"  {High Flyer (#2.7)}, USA,34.2888142,-118.4096482
"Busting Loose"  {Hell Hath No Fury (#1.6)}, USA,34.0837186,-118.3209528
"Day Out"  {Sharpness}, UK,51.7803051,-2.3529868
"Day Out"  {Cheltenham}, UK,51.89829839999999,-2.0784032
"Day Out"  {Avebury and Marlborough}, UK,51.4085863,-1.8510514
"Busting Loose"  {Mr. Dennis Steps Out (#2.5)}, USA,34.0837186,-118.3209528
"CHiPs"  {Undertow (#1.2)}, USA,34.1705257,-118.2230688
"CHiPs"  {Rainy Day (#1.20)}, USA,34.1521839,-118.3942899
"Aventura '77"  {(#1.3)}, Argentina,-34.6036844,-58.3815591
"CHiPs"  {Overload (#5.25)}, USA,34.0160487,-118.4037798
"CHiPs"  {K-9-1 (#5.26)}, USA,34.0160487,-118.4037798
"Citizen Smith" , UK,51.420845,-0.168075
"CHiPs"  {Bright Flashes (#5.15)}, USA,34.0692064,-118.4429419
"CHiPs"  {Vigilante (#4.19)}, USA,34.264483,-118.3455869
"Caras y gestos" , Mexico,19.4326077,-99.133208
"Day Out"  {Tewkesbury Gloucestershire}, UK,51.9969364,-2.1555993
"Baby... I'm Back!"  {Living Proof (#1.1)}, USA,34.1441795,-118.3906594
"CHiPs"  {Second Chance (#3.13)}, USA,34.0882554,-117.8032993
"Blansky's Beauties"  {Nancy's Magic Moment (#1.3)}, USA,34.0837186,-118.3209528
"Busting Loose"  {Love's Labor Lost (#1.7)}, USA,34.0837186,-118.3209528
"CHiPs"  {Repo Man (#2.14)}, USA,34.0905964,-118.2771103
"Aventura '77"  {(#1.9)}, Argentina,-34.6036844,-58.3815591
"Day Out"  {In and Around Gloucester}, UK,51.861753,-2.252568
"Blansky's Beauties"  {Nancy Meets Pa Bates (#1.9)}, USA,34.0837186,-118.3209528
"CHiPs"  {E.M.T. (#3.17)}, USA,34.1444734,-118.7529922
"CHiPs"  {Diamond in the Rough (#5.8)}, USA,34.038347,-118.398241
"Day Out"  {Bradford-On-Avon}, UK,51.3434914,-2.2546398
"CHiPs" , USA,34.0372053,-118.2754785
"Day Out"  {Symonds Yat}, UK,51.838997,-2.6631079
"CHiPs"  {A Threat of War (#5.22)}, USA,33.9802951,-118.3811094
"Day Out"  {Avebury and Marlborough}, UK,51.42945599999999,-1.853046
"Day Out"  {Wotton-under-Edge}, UK,51.637904,-2.3500572
"CHiPs"  {Go-Cart Terror (#4.1)}, USA,34.075691,-118.2605548
"CHiPs"  {Baby Food (#1.6)}, USA,34.1705257,-118.2230688
"CHiPs"  {Bright Flashes (#5.15)}, USA,34.0160487,-118.4037798
"Die seltsamen Abenteuer des Herman van Veen"  {Der lange Weg zur Professor-Prokutatis-Krakedatus-Straße (#1.1)},Tunisia,33.886917,9.537499
"Busting Loose"  {The Harder They Come the Bigger They Fall (#1.3)}, USA,34.0837186,-118.3209528
"Amerika oudan urutora kuizu" , USA,20.7983626,-156.3319253
"Day Out"  {Stroud}, UK,51.745734,-2.217758
"Day Out"  {Symonds Yat}, UK,51.8867953,-2.6113034
"Busting Loose"  {Singles' Weekend (#1.13)}, USA,34.0837186,-118.3209528
"CHiPs"  {Kidnap (#3.18)}, USA,34.2983553,-118.4203491
"CHiPs"  {Vigilante (#4.19)}, USA,34.2186235,-118.2451245
"CHiPs"  {K-9-1 (#5.26)}, USA,34.0658937,-118.4433608
"Busting Loose"  {Smoke Gets in Your Face (#2.1)}, USA,34.0837186,-118.3209528
"Cop Shop" , Australia,-37.8136276,144.9630576
"Children of the Stones"  {Serpent in the Circle (#1.3)}, UK,51.42945599999999,-1.853046
"CHiPs"  {Name Your Price (#1.11)}, USA,34.1705257,-118.2230688
"CHiPs"  {The Killer Indy (#5.4)}, USA,33.9027796,-118.099965
"CHiPs"  {The Hawk and the Hunter (#4.18)}, USA,34.453603,-118.616511
"1977 National League Championship Series"  {Game 1}, USA,34.073851,-118.2399583
"Busting Loose"  {The Decision: Part 1 (#2.6)}, USA,34.0837186,-118.3209528
"ABC Weekend Specials"  {Tales of the Nunundaga (#1.9)}, USA,32.2175473,-111.1307805
"Day Out"  {Sharpness}, UK,51.7784219,-2.3562422
"Children of the Stones"  {Into the Circle (#1.1)}, UK,51.4289196,-1.8548908
"Aventura '77"  {(#1.6)}, Argentina,-34.6036844,-58.3815591
"CHiPs"  {Aweigh We Go (#1.12)}, USA,34.4253305,-118.5972191
