film,country,lat,long
Erblich belastet? , Germany,52.5096488,13.3759441
The Riddle of the Tin Soldier , USA,40.8214894,-73.9876388
Záhadný zlocin , Czech Republic,50.0755381,14.4378005
Chatollets Hemmelighed , Denmark,54.984129,12.5437017
The Mate of the Schooner 'Sadie' , USA,33.7360619,-118.2922461
Grand Opening of the Schichijio Bridge Kyoto Japan , Japan,35.0116363,135.7680294
The Pride of Angry Bear , USA,34.1425078,-118.255075
Elevating an Elephant , USA,40.767778,-73.9718335
Percy's Wooing , USA,34.0194543,-118.4911912
Der Tod in Sevilla , Spain,37.1773363,-3.5985571
Le diamant noir , Belgium,50.81348,4.443286
Broken Ways , USA,34.345277,-118.5081407
The Speed Limit , USA,34.0194543,-118.4911912
The Water Cure , USA,38.9351125,-74.90600529999999
The Last Blockhouse , USA,34.1425078,-118.255075
De Dødes Ø , Denmark,55.7710679,12.4535109
At Phnom Penh Cambodia , Cambodia,11.5448729,104.8921668
How Chief Te Ponga Won His Bride ,New Zealand,-40.900557,174.885971
An Apache Father's Vengeance , USA,34.1303078,-118.3144236
Products of the Palm: The Banana and Cocoanut Industries Jamaica West Indies ,Jamaica,18.109581,-77.297508
The Boomerang II), USA,34.1425078,-118.255075
All on Account of an Egg , USA,36.3378321,-96.8039232
The Ainus of Japan , Japan,43.2203266,142.8634737
Janet of the Dunes , USA,41.0720465,-71.85728809999999
Japan the Industrious , Japan,35.0116363,135.7680294
Their Promise , USA,37.58366890000001,-121.9871217
Erblich belastet? , Germany,52.5033413,12.4922256
Fate , USA,40.7127753,-74.0059728
San Xavier Mission Tucson Arizona , USA,32.1070971,-111.0078764
Camping with the Blackfeet , USA,46.8796822,-110.3625658
The Call of the Plains , USA,37.58366890000001,-121.9871217
Brought to Bay , USA,34.1425078,-118.255075
The Home of Terns , Australia,-20.9175738,142.7027956
Fool Luck , USA,34.0194543,-118.4911912
The Scheme of Shiftless Sam Smith , USA,34.0194543,-118.4911912
The Speed Kings , USA,34.0194543,-118.4911912
Primitive Man , USA,40.8214894,-73.9876388
Time Is Money ,Germany,51.165691,10.451526
When Dreams Come True II), USA,36.778261,-119.4179324
The Celery Industry in Florida , USA,27.6648274,-81.5157535
Das Töpfchen , Germany,51.8987276,14.527438
City of Mexico , Mexico,19.4326077,-99.133208
The Sheriff's Baby , USA,34.2819461,-118.4389719
The Mistake , USA,36.778261,-119.4179324
First Aid to the Injured by the Police Force of Berkeley Cal. , USA,37.8715926,-122.272747
Up Lookout Mountain on the Electric Incline , USA,35.0095341,-85.328442
Negende eeuwfeest van Sint-Guido gevierd in Anderlecht op... , Belgium,50.8365808,4.308187
Truth in the Wilderness , USA,34.4208305,-119.6981901
The Last Shot , USA,37.58366890000001,-121.9871217
